Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,20.3558
2006-06-30,-14.354800000000001
2006-09-30,13.1583
2006-12-31,9.5844
2007-03-31,3.7742
2007-06-30,5.396
2007-09-30,20.7507
2007-12-31,-4.9684
2008-03-31,-2.5764
2008-06-30,2.5784000000000002
2008-09-30,1.0541
2008-12-31,-2.0287
2009-03-31,-35.7877
2009-06-30,-20.3446
2009-09-30,2.9609
2009-12-31,-0.2112
2010-03-31,-1.5966
2010-06-30,-5.1284
2010-09-30,2.6618
2010-12-31,-0.8153
2011-03-31,1.3855
2011-06-30,1.7226
2011-09-30,1.06
2011-12-31,1.0476
2012-03-31,0.9793
2012-06-30,0.0482
2012-09-30,-0.4125
2012-12-31,-0.9492
2013-03-31,0.0
2013-06-30,0.1886
2013-09-30,0.8064
2013-12-31,0.5212
2014-03-31,-2.1284
2014-06-30,-2.3021
2014-09-30,-3.7596
2014-12-31,-12.0316
2015-03-31,3.9889
2015-06-30,-7.0622
2015-09-30,1.3254000000000001
2015-12-31,-0.2403
2016-03-31,-0.6695
2016-06-30,0.9665
2016-09-30,1.9154
2016-12-31,4.27
2017-03-31,-0.9977
