Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,3.6246
2006-06-30,12.6535
2006-09-30,-6.2797
2006-12-31,-2.6161
2007-03-31,1.2294
2007-06-30,0.6518
2007-09-30,2.0342
2007-12-31,0.707
2008-03-31,-0.0834
2008-06-30,1.2551999999999999
2008-09-30,0.9272
2008-12-31,0.8992
2009-03-31,2.5263999999999998
2009-06-30,1.2328000000000001
2009-09-30,1.0583
2009-12-31,1.0836999999999999
2010-03-31,1.5219
2010-06-30,1.5587
2010-09-30,0.9491
2010-12-31,1.018
2011-03-31,0.0871
2011-06-30,-6.2741
2011-09-30,0.7375
2011-12-31,-1.6148
2012-03-31,-1.4379
2012-06-30,0.7234
2012-09-30,-5.4213000000000005
2012-12-31,-1.3927
2013-03-31,0.35
2013-06-30,1.3817
2013-09-30,0.3007
2013-12-31,1.3081
2014-03-31,1.5781
2014-06-30,-0.3394
2014-09-30,3.7321999999999997
2014-12-31,-77.5458
2015-03-31,-1.1508
2015-06-30,-0.1938
