Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,1.5279
2006-06-30,1.7042
2006-09-30,1.9134
2006-12-31,2.3524
2007-03-31,-2.1554
2007-06-30,-2.8979
2007-09-30,-3.6323
2007-12-31,-1.5531
2008-03-31,2.0337
2008-06-30,2.2576
2008-09-30,0.9321
2008-12-31,0.637
2009-03-31,-0.9278
2009-06-30,-2.4606
2009-09-30,-1.8652
2009-12-31,-2.2884
2010-03-31,-0.6017
2010-06-30,1.3809
2010-09-30,-0.0193
2010-12-31,1.6972
2011-03-31,12.691
2011-06-30,-0.2329
2011-09-30,0.6563
2011-12-31,-0.0279
2012-03-31,0.2065
2012-06-30,0.8706
2012-09-30,0.8988
2012-12-31,0.0957
2013-03-31,0.1122
2013-06-30,0.008
2013-09-30,0.1551
2013-12-31,0.5786
2014-03-31,4.2618
2014-06-30,2.6502
2014-09-30,4.171
2014-12-31,6.1585
2015-03-31,5.4666
2015-06-30,7.2511
2015-09-30,6.0446
2015-12-31,5.8876
2016-03-31,3.6129
2016-06-30,2.8964
2016-09-30,2.7355
2016-12-31,-2.1656
2017-03-31,-2.965
