Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.3514
2006-06-30,0.3831
2006-09-30,1.4299
2006-12-31,7.904
2007-03-31,0.6417
2007-06-30,2.1471
2007-09-30,0.5576
2007-12-31,1.476
2008-03-31,-0.9993
2008-06-30,2.6383
2008-09-30,-3.4931
2008-12-31,-2.3945
2009-03-31,-0.1364
2009-06-30,6.0687
2009-09-30,-2.446
2009-12-31,-0.7914
2010-03-31,-0.1271
2010-06-30,0.3881
2010-09-30,0.6773
2010-12-31,0.7854
2011-03-31,3.2842000000000002
2011-06-30,1.0281
2011-09-30,-4.838
2011-12-31,5.3319
2012-03-31,1.5013999999999998
2012-06-30,27.665399999999998
2012-09-30,0.1051
2012-12-31,0.4376
2013-03-31,0.4552
2013-06-30,0.2317
2013-09-30,0.3187
2013-12-31,0.5359
2014-03-31,1.6356000000000002
2014-06-30,0.2874
2014-09-30,0.3054
2014-12-31,1.1378
2015-03-31,1.9965000000000002
2015-06-30,5.6903
2015-09-30,1.1703000000000001
2015-12-31,2.1506
2016-03-31,4.9182
2016-06-30,5.0203
2016-09-30,234.5603
2016-12-31,2.8987
2017-03-31,0.0703
