Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-26,0.7877
2006-06-25,1.0975
2006-09-24,0.7415
2006-12-24,1.1216
2007-03-25,1.1992
2007-06-24,1.3591
2007-09-23,2.0694
2007-12-23,-3.8673
2008-03-30,-6.0405
2008-06-29,-1.2001
2008-09-28,-0.3779
2008-12-28,-0.2138
2009-03-29,0.2062
2009-06-28,0.281
2009-09-27,0.6923
2009-12-27,-0.1477
2010-03-28,0.0304
2010-06-27,0.1662
2010-09-26,0.3512
2010-12-26,0.4873
2011-03-27,0.9469
2011-06-26,3.0067
2011-09-25,-1.1007
2011-12-25,-0.357
2012-03-25,-0.3089
2012-06-24,-43.8997
2012-09-23,1.3012
2012-12-23,0.8882
2013-03-31,1.5913
2013-06-30,-0.3527
2013-09-29,0.6919
2013-12-29,0.8354
2014-03-30,0.6985
2014-06-29,1.2167
2014-09-28,2.4148
2014-12-28,3.6565
2015-03-29,2.0861
2015-06-28,1.4708
2015-09-27,0.319
2015-12-27,-0.2343
2016-03-27,-0.2915
2016-06-26,0.6913
2016-09-25,0.8032
2016-12-25,0.4933
2017-03-26,0.3318
