Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-28,0.8459
2006-04-29,0.941
2006-07-29,0.8947
2006-10-28,-1.5587
2007-02-03,0.6043
2007-05-05,-8.1269
2007-08-04,-0.3604
2007-11-03,-0.837
2008-02-02,0.7835
2008-05-03,1.3305
2008-08-02,1.2503
2008-11-01,0.1978
2009-01-31,0.7488
2009-05-02,0.5121
2009-08-01,0.7708
2009-10-31,1.8719000000000001
2010-01-30,3.0142
2010-05-01,-0.2896
2010-07-31,-0.003
2010-10-30,0.2952
2011-01-29,0.5791
2011-04-30,0.8558
2011-07-30,0.9365
2011-10-29,2.3512
2012-01-28,1.3712
2012-04-28,1.3752
2012-07-28,0.5901
2012-10-29,0.1842
2013-02-02,0.5202
2013-05-04,0.7647
2013-08-03,-7.4994
2013-11-02,2.1301
2014-02-01,-2.9636
2014-05-03,-2.7936
2014-08-02,0.3324
2014-11-01,-0.733
2015-01-31,-1.4311
2015-05-02,-0.725
2015-08-01,-0.5679
2015-10-31,-0.4509
2016-01-30,-0.3108
2016-04-30,0.4355
2016-07-30,0.812
2016-10-29,1.141
2017-01-28,0.4869
2017-04-29,0.2601
