Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-04-01,-2.724
2006-07-01,-7.3339
2006-09-30,-17.2196
2006-12-30,-6.3062
2007-03-31,-0.151
2007-06-30,0.2494
2007-09-29,0.2928
2007-12-29,0.5238
2008-03-29,-13.3497
2008-06-28,-1.4875
2008-09-27,-0.2591
2008-12-27,1.35
2009-03-28,0.7498
2009-06-27,0.6232
2009-10-03,0.3113
2010-01-02,-0.174
2010-04-03,0.5584
2010-07-03,0.6633
2010-10-02,0.4419
2011-01-01,0.5609
2011-04-02,0.201
2011-07-02,1.177
2011-10-01,10.5109
2011-12-31,-0.8863
2012-03-31,-0.7632
2012-06-30,0.8898
2012-09-29,1.0441
2012-12-29,27.7585
2013-03-30,3.0432
2013-06-29,0.9346
2013-09-28,1.1726
2013-12-28,-0.4897
2014-03-30,0.0307
2014-06-28,1.3512
2014-09-27,1.1888
2014-12-27,0.9459
2015-03-28,2.1236
2015-06-27,0.1683
2015-10-03,-0.9726
2016-01-02,0.1567
2016-04-02,1.3749
2016-07-02,0.5259
2016-10-01,1.676
2016-12-31,0.6266
2017-04-01,2.3691
