Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,-0.7854
2006-06-30,0.3149
2006-09-30,-0.7306
2006-12-31,-0.2834
2007-03-31,-3.7545
2007-06-30,-0.5882
2007-09-30,2.1157
2007-12-31,-1.383
2008-03-31,-3.4791
2008-06-30,-0.5226
2008-09-30,0.1877
2008-12-31,8.8578
2009-03-31,0.8615
2009-06-30,0.8504
2009-09-30,1.4478
2009-12-31,2.4649
2010-03-31,0.29
2010-06-30,3.7483
2010-09-30,2.5926
2010-12-31,12.2606
2011-03-31,-23.4074
2011-06-30,1.6127
2011-09-30,1.0204
2011-12-31,-42.344
2012-03-31,-3.0709
2012-06-30,-4.9343
2012-09-30,-0.3503
2012-12-31,-0.4411
2013-03-31,-1.5292
2013-06-30,-1.11
2013-09-30,-0.8497
2013-12-31,-2.2312
2014-03-31,-0.1977
2014-06-30,-0.06
2014-09-30,1.0764
2014-12-31,1.3025
2015-03-31,-1.3242
2015-06-30,-1.1353
2015-09-30,51.2673
2015-12-31,0.0065
2016-03-31,-0.3045
2016-06-30,7.2394
2016-09-30,-0.4405
2016-12-31,-0.2481
2017-03-31,-0.1161
