Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-31,1.5706
2006-04-30,1.436
2006-07-31,0.9465
2006-10-31,0.8121
2007-01-31,0.7533
2007-04-30,1.1806
2007-07-31,1.1339
2007-10-31,0.8009
2008-01-31,0.3918
2008-04-30,0.5432
2008-07-31,0.4538
2008-10-31,0.7162
2009-01-31,-0.1413
2009-04-30,0.3052
2009-07-31,2.9029
2009-10-31,-1.2057
2010-01-31,0.6118
2010-04-30,0.6836
2010-07-31,0.5908
2010-10-31,1.7443
2011-01-31,1.7187000000000001
2011-04-30,2.0756
2011-07-31,2.3872
2011-10-31,4.2621
2012-01-31,0.9593
2012-04-30,1.5661
2012-07-31,0.589
2012-10-31,0.5604
2013-01-31,0.7488
2013-04-30,0.616
2013-07-31,0.6174
2013-10-31,0.2441
2014-01-31,1.782
2014-04-30,1.2312
2014-07-31,0.6202
2014-10-31,2.8432
2015-01-31,1.3014999999999999
2015-04-30,1.8264
2015-07-31,0.8921
2015-10-31,-4.1292
2016-01-31,-33.473
2016-04-30,-3.0045
2016-07-31,-1.6804000000000001
2016-10-31,0.6162
2017-01-31,1.5328
2017-04-30,0.5683
