Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.3955
2006-06-30,-35.9662
2006-09-30,-0.8234
2006-12-31,0.4843
2007-03-31,2.8112
2007-06-30,2.7636
2007-09-30,10.5548
2007-12-31,4.2128
2008-03-31,0.9041
2008-06-30,-0.5719
2008-09-30,1.4154
2008-12-31,17.0754
2009-03-31,-6.3693
2009-06-30,-2.1623
2009-09-30,-0.1222
2009-12-31,0.5141
2010-03-31,-0.842
2010-06-30,3.4265
2010-09-30,-0.235
2010-12-31,0.933
2011-03-31,7.4572
2011-06-30,3.7229
2011-09-30,1.717
2011-12-31,0.7416
2012-03-31,-1.3820999999999999
2012-06-30,-3.5507
2012-09-30,1.0425
2012-12-31,5.0034
2013-03-31,-1.0758
2013-06-30,-1.7679
2013-09-30,-2.283
2013-12-31,0.3561
2014-03-31,-1.2053
2014-06-30,-2.1391999999999998
2014-09-30,2.726
2014-12-31,-1.6552
2015-03-31,-1.8679000000000001
2015-06-30,-1.6266
2015-09-30,0.5401
2015-12-31,0.0168
2016-03-31,-2.9805
2016-06-30,2.4747
2016-09-30,1.3891
2016-12-31,-0.0698
2017-03-31,-4.0247
