Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-10-31,1.3841999999999999
2007-10-31,0.7529
2008-10-31,0.7319
2009-01-31,38.2279
2009-04-30,-0.4409
2009-07-31,-0.063
2009-10-31,-0.1544
2010-01-31,0.8038
2010-04-30,-1.9159000000000002
2010-07-31,-0.1903
2010-10-31,-2.2211
2011-01-31,2.0863
2011-04-30,0.0052
2011-07-31,0.5853
2011-10-31,0.3302
2012-01-31,1.6697
2012-04-30,-4.7077
2012-07-31,-1.0252
2012-10-31,0.3902
2013-01-31,1.6718
2013-04-30,1.075
2013-07-31,2.4301
2013-10-31,1.5802
2014-01-31,0.5581
2014-04-30,-0.7157
2014-07-31,-15.8721
2014-10-31,0.9643
2015-01-31,-0.225
2015-04-30,5.2036
2015-07-31,1.6719
2015-10-31,0.807
2016-01-31,0.2266
2016-04-30,0.109
2016-07-31,0.5386
2016-10-31,0.9851
2017-01-31,3.3681
