Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.5739
2006-06-30,0.7274
2006-09-30,0.6486
2006-12-31,0.3996
2007-03-31,0.2967
2007-06-30,0.4259
2007-09-30,0.5032
2007-12-31,0.6303
2008-03-31,1.0046
2008-06-30,0.3712
2008-09-30,0.6728
2008-12-31,0.0555
2009-03-31,0.5695
2009-06-30,0.4618
2009-09-30,0.73
2009-12-31,1.4221
2010-03-31,-2.2163
2010-06-30,0.0175
2010-09-30,2.2121
2010-12-31,1.7715
2011-03-31,1.7561
2011-06-30,1.142
2011-09-30,0.5964
2011-12-31,0.9343
2012-03-31,0.2483
2012-06-30,0.8994
2012-09-30,-2.6602
2012-12-31,-0.5965
2013-03-31,-7.2039
2013-06-30,-0.3958
2013-09-30,1.0011
2013-12-31,0.1628
2014-03-31,0.6803
2014-06-30,0.8705
2014-09-30,0.1409
2014-12-31,-2.2396
2015-03-31,-0.4713
2015-06-30,0.3043
2015-09-30,0.1995
2015-12-31,-0.1231
2016-03-31,1.5612
2016-06-30,2.3508
2016-09-30,1.6371
2016-12-31,-40.6507
2017-03-31,6.0897
