Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.3981
2006-06-30,0.7103
2006-09-30,0.5145
2006-12-31,0.5167
2007-03-31,-14.9885
2007-06-30,65.0607
2007-09-30,1.4237
2007-12-31,-0.9031
2008-03-31,6.2748
2008-06-30,-9.9676
2008-09-30,1.3754
2008-12-31,-0.57
2009-03-31,7.3299
2009-06-30,-4.2867
2009-09-30,-7.1219
2009-12-31,-24.0747
2010-03-31,1.8497
2010-06-30,1.7425
2010-09-30,27.621
2010-12-31,23.1916
2011-03-31,-0.5154
2011-06-30,2.6248
2011-09-30,4.2764
2011-12-31,1.3374
2012-03-31,0.3269
2012-06-30,-0.6001
2012-09-30,1.8912
2012-12-31,1.8708
2013-03-31,0.5388
2013-06-30,5.2463
2013-09-30,-0.0657
2014-03-31,0.8022
2014-06-30,0.1153
2014-09-30,-2.4806
2014-12-31,-15.5436
2015-03-31,-0.3914
2015-06-30,-0.4505
2015-09-30,28.6287
2015-12-31,-3.8396
2016-03-31,-0.78
2016-06-30,2.6414
2016-09-30,-4.3897
