Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,13.5993
2006-06-30,0.0731
2006-09-30,-1.1201
2006-12-31,-1.2998
2007-03-31,0.4795
2007-06-30,0.002
2007-09-30,0.5754
2007-12-31,1.3286
2008-03-31,2.5877
2008-06-30,2.5383
2008-09-30,1.6993
2008-12-31,2.3601
2009-03-31,0.6806
2009-06-30,0.5664
2009-09-30,0.6664
2009-12-31,-0.2602
2010-03-31,-0.9973
2010-06-30,-1.1506
2010-09-30,-0.7448
2010-12-31,-1.2046
2011-03-31,4.1259
2011-06-30,2.8586
2011-09-30,1.7467
2011-12-31,2.0138
2012-03-31,3.4448
2012-06-30,8.7944
2012-09-30,-0.9566
2012-12-31,-5.9367
2013-03-31,1.06
2013-06-30,-14.4035
2013-09-30,2.8926
