Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.1227
2006-06-30,-1.8516
2006-09-30,-1.0698
2006-12-31,-1.5219
2007-03-31,-1.1326
2007-06-30,3.0716
2007-09-30,0.3206
2007-12-31,3.0858
2008-03-31,2.4659
2008-06-30,2.1604
2008-09-30,2.2906
2008-12-31,-1.5025
2009-03-31,18.1253
2009-06-30,-14.0156
2009-09-30,1.177
2009-12-31,-12.0099
2010-03-31,-0.8973
2010-06-30,1.9626
2010-09-30,1.9764
2010-12-31,-0.2476
2011-03-31,2.1477
2011-06-30,4.0606
2011-09-30,3.2462
2011-12-31,2.6572
2012-03-31,0.5872
2012-06-30,0.1315
2012-09-30,1.3603
2012-12-31,-0.1822
2013-03-31,0.0
2013-06-30,6.6884
2013-09-30,11.4413
2013-12-31,-3.862
2014-03-31,0.4635
2014-06-30,0.6282
2014-09-30,-14.2764
2014-12-31,-1.5172
2015-03-31,-0.6112
2015-06-30,-0.0646
2015-09-30,0.9858
2016-03-31,2.5473
2016-06-30,5.4549
2016-09-30,3.664
2016-12-31,2.4989
2017-03-31,3.0392
