Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.5292
2006-06-30,2.1128
2006-09-30,-5.1947
2006-12-31,-0.8165
2007-03-31,-1.5726
2007-06-30,-16.0161
2007-09-30,-1.9437
2007-12-31,2.6638
2008-03-31,0.914
2008-06-30,0.2269
2008-09-30,0.1848
2008-12-31,1.1377
2009-03-31,1.9718
2009-06-30,-6.1156
2009-09-30,-12.6487
2009-12-31,27.1865
2010-03-31,9.3908
2010-06-30,-0.4198
2010-09-30,-0.6616
2010-12-31,-1.5709
2011-03-31,-0.6579
2011-06-30,-0.492
2011-09-30,-0.5755
2011-12-31,-0.0086
2012-03-31,0.2061
2012-06-30,-0.8701
2012-09-30,-0.4118
2012-12-31,0.7758
2013-03-31,0.5834
2013-06-30,0.6999
2013-09-30,0.3481
2013-12-31,5.2986
2014-03-31,-2.3195
2014-06-30,-2.0317
2014-09-30,-3.265
2014-12-31,-3.0346
2015-03-31,1.6503999999999999
2015-06-30,0.621
2015-09-30,0.958
2015-12-31,1.205
2016-03-31,0.9837
2016-06-30,40.956
2016-09-30,-5.2157
2016-12-31,0.0677
2017-03-31,-0.3166
