Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-28,0.2457
2006-04-29,2.69
2006-07-29,3.7872
2006-10-28,2.9509
2007-02-03,3.8552
2007-05-05,3.0389
2007-08-04,-0.2417
2007-11-03,1.9398
2008-02-02,1.5766
2008-05-03,1.9517
2008-08-02,1.3038
2008-11-01,1.9316
2009-01-31,0.6339
2009-05-02,0.0865
2009-08-01,1.1129
2009-10-31,3.7616
2010-01-30,-5.0786
2010-05-01,-0.7901
2010-07-31,-0.0866
2010-10-30,0.1815
2011-01-29,-0.0376
2011-04-30,-0.142
2011-07-30,0.2013
2011-10-29,0.5776
2012-01-28,-1.9676
2012-04-28,-0.8184
2012-07-28,1.7736
2012-10-27,1.038
2013-02-02,0.0726
2013-05-04,0.2577
2013-08-03,1.3578999999999999
2013-11-02,2.3082
2014-02-01,-16.5398
2014-05-03,1.7199
2014-08-02,-0.7301
2014-11-01,-1.4106
2015-01-31,-1.6879
2015-05-02,-1.2968
2015-08-01,0.8571
2015-10-31,1.2934
2016-01-30,1.0349
2016-04-30,2.746
2016-07-30,1.96
2016-10-29,0.4797
2017-01-28,-1.0784
