Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-01,1.8727
2006-04-02,2.2198
2006-07-02,1.6313
2006-10-01,1.3894
2006-12-31,0.9008
2007-04-01,1.6716
2007-07-01,3.9352
2007-09-30,0.9877
2007-12-30,1.6881
2008-03-30,2.0849
2008-06-29,-24.2373
2008-09-28,-1.4735
2008-12-28,-0.2537
2009-03-29,0.9161
2009-06-28,3.2236
2009-09-27,-0.9275
2010-01-03,-0.0067
2010-04-04,0.0432
2010-07-04,-0.1026
2010-10-03,-0.4748
2011-01-02,-2.1081
2011-04-03,-0.6847
2011-07-03,0.7297
2011-10-02,2.0258
2012-01-01,1.7622
2012-04-01,-8.0074
2012-07-01,-2.2369
2012-09-30,-2.434
2012-12-30,-4.7054
2013-03-31,-0.351
2013-06-30,-0.375
2013-09-29,-0.3245
2013-12-29,0.0761
2014-03-31,0.7036
2014-06-29,0.3658
2014-09-28,0.1019
2014-12-28,-18.1977
2015-03-29,0.9133
2015-06-28,-0.1594
2015-09-27,-0.024
2016-01-03,-1.4414
2016-04-03,9.3713
