Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-25,7.2903
2006-06-17,1.1548
2006-09-09,1.5428
2006-12-30,2.9314
2007-03-24,1.0926
2007-06-16,1.9052
2007-09-08,1.4411
2007-12-29,1.1248
2008-03-22,1.5070000000000001
2008-06-14,1.2158
2008-09-06,2.1632
2008-12-27,3.2657
2009-03-21,-4.2038
2009-06-13,-0.1796
2009-09-05,2.1517
2009-12-26,0.853
2010-03-20,2.0376
2010-06-12,0.4927
2010-09-04,0.5916
2010-12-25,0.7883
2011-03-19,0.6087
2011-06-11,2.0882
2011-09-03,1.8894
2011-12-31,1.223
2012-03-24,2.4305
2012-06-16,2.6624
2012-09-08,1.3488
2012-12-29,6.3518
2013-03-23,-5.6671
2013-06-15,-1.5777999999999999
2013-09-07,-2.771
2013-12-28,-5.844
2014-03-22,-13.1434
2014-06-14,2.9462
2014-09-06,0.6734
2014-12-27,9.234
2015-03-21,2.3725
2015-06-13,1.091
2015-09-05,3.3857
2015-12-26,1.9697
2016-03-19,2.4154999999999998
2016-06-11,3.4062
2016-09-03,0.0688
2016-12-31,0.022
2017-03-25,1.2415
