Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-04-01,-0.9319
2006-07-01,-0.7452
2006-09-30,0.6562
2006-12-30,-3.1115
2007-03-31,0.2597
2007-06-30,1.3743
2007-09-29,5.5281
2007-12-29,-7.9741
2008-03-29,-5.505
2008-06-28,3.5405
2008-09-27,1.4055
2008-12-27,-1.0873
2009-03-28,33.5921
2009-06-27,5.8352
2009-10-03,-115.4552
2010-01-02,-7.4544
2010-04-03,0.2408
2010-07-03,0.2189
2010-10-02,4.192
2011-01-01,1.907
2011-04-02,1.8669
2011-07-02,2.4969
2011-10-01,1.0636
2011-12-31,0.4671
2012-03-31,-1.1809
2012-06-30,-8.4743
2012-09-29,-8.1031
2012-12-29,28.94
2013-03-30,8.1986
2013-06-29,1.5064
2013-09-28,0.0409
2013-12-28,-1.1124
2014-03-29,0.2078
2014-06-28,0.5064
2014-09-27,1.1915
2014-12-27,0.635
2015-03-28,0.9448
2015-06-27,0.1708
2015-10-03,-3.048
2016-01-02,0.7612
2016-04-02,1.0172
2016-07-02,0.8022
2016-10-01,0.3948
2016-12-31,-5.5211
