Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-02-28,-0.363
2006-05-31,-0.6977
2006-08-31,-0.4764
2006-11-30,0.1684
2007-02-28,1.1175
2007-05-31,2.7556000000000003
2007-08-31,2.0333
2007-11-30,1.4964
2008-02-29,0.8049
2008-05-31,0.6422
2008-08-31,0.7442
2008-11-30,40.3327
2009-02-28,-0.6703
2009-05-31,1.1785
2009-08-31,2.1237
2009-11-30,3.3216
2010-02-28,6.5071
2010-05-31,-4.6389
2010-08-31,-0.1467
2010-11-30,4.29
2011-02-28,4.3562
2011-05-31,4.1916
2011-08-31,5.1497
2011-11-30,4.3317
2012-02-29,2.3576
2012-05-31,0.1511
2012-08-31,-4.0946
2012-11-30,-4.4395
2013-02-28,-1.6587
2013-05-31,-0.598
2013-08-31,0.3353
2013-11-30,0.939
2014-02-28,1.1320999999999999
2014-05-31,9.5161
2014-08-31,10.6413
2014-11-30,111.2046
2015-02-28,43.8463
2015-05-31,-13.8355
2015-08-31,-0.4452
2015-11-30,0.7772
2016-02-29,0.9061
2016-05-31,0.9077
2016-08-31,1.1595
2016-11-30,0.7363
2017-02-28,1.2437
