Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-01,-5.1569
2006-04-02,8.9578
2006-07-02,1.8754
2006-10-01,1.362
2006-12-31,2.7632
2007-04-01,1.2092
2007-07-01,1.4756
2007-09-30,1.7124
2007-12-30,0.2719
2008-03-30,1.3597
2008-06-29,1.2128
2008-09-28,0.1715
2008-12-28,0.2337
2009-03-29,0.5372
2009-06-28,0.5434
2009-09-27,-0.329
2010-01-03,0.281
2010-04-04,-0.2364
2010-07-04,-12.2719
2010-10-03,4.35
2011-01-02,-0.6975
2011-04-03,4.8464
2011-07-03,3.202
2011-10-02,2.759
2012-01-01,4.3181
2012-04-01,-46.0332
2012-07-01,-27.2379
2012-09-30,3.2842
2012-12-30,2.4017
2013-03-31,1.5481
2013-06-30,0.1908
2013-09-29,1.3152
2013-12-29,1.1258
2014-03-30,1.1865
2014-06-29,0.4704
2014-09-28,0.7155
2014-12-28,-7.0589
2015-03-29,-0.232
2015-06-28,-0.2001
2015-09-27,0.3423
2016-01-03,0.6596
2016-04-03,1.6913
2016-07-03,0.6939
2016-10-02,0.8185
2017-01-01,0.6823
