Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-29,-3.4752
2006-04-30,-0.0098
2006-07-30,0.4472
2006-10-29,0.7738
2007-01-28,2.1444
2007-04-29,2.8502
2007-07-29,2.1564
2007-10-28,1.1071
2008-01-27,1.0374
2008-04-27,-0.7053
2008-07-27,-1.2965
2008-10-26,-3.7557
2009-01-25,-1.4836
2009-04-26,-0.3215
2009-07-26,0.1463
2009-10-25,0.7149
2010-01-31,-0.5666
2010-05-02,-0.0886
2010-08-01,-0.0742
2010-10-31,-0.0552
2011-01-30,-0.0229
2011-05-01,0.2482
2011-07-31,1.5231
2011-10-30,-0.4068
2012-01-29,-0.4102
2012-04-29,0.994
2012-07-29,1.5922
2012-10-28,1.0267
2013-01-27,0.9907
2013-04-28,0.7746
2013-07-28,0.1015
2013-10-27,0.5335
2014-01-26,0.5087
2014-04-27,0.9691
2014-07-27,0.9478
2014-10-26,0.785
2015-01-25,0.9129
2015-04-26,2.5187
2015-07-26,1.2494
2015-10-25,3.6954000000000002
2016-01-31,-2.7340999999999998
2016-05-01,37.5994
2016-07-31,1.2415
2016-10-30,0.3018
2017-01-29,0.5373
2017-04-30,0.7959
