Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,1.3682
2006-06-30,2.2084
2006-09-29,0.9936
2006-12-29,2.0645
2007-03-30,1.4782
2007-06-29,1.0194
2007-09-28,2.856
2007-12-28,1.3472
2008-03-28,1.7548
2008-06-27,1.6571
2008-09-26,0.1787
2008-12-26,0.1638
2009-03-27,0.6258
2009-07-03,5.3792
2009-10-02,-3.6622
2010-01-01,0.0359
2010-04-02,0.4809
2010-07-02,2.0782
2010-10-01,4.9357
2010-12-31,-4.6171
2011-04-01,-0.8972
2011-07-01,3.4434
2011-09-30,1.2039
2011-12-30,0.9259
2012-03-30,3.5475
2012-06-29,1.1213
2012-09-28,2.0526
2012-12-28,1.7274
2013-03-29,-0.276
2013-06-28,0.0842
2013-09-27,0.8037
2013-12-27,1.9099
2014-03-28,-4.124
2014-06-27,-1.5486
2014-10-03,0.616
2015-01-02,0.4023
2015-04-03,-0.8529
2015-07-03,-0.9193
2015-10-02,0.0638
2016-01-01,0.2337
2016-04-01,0.3504
2016-07-01,5.8392
2016-09-30,1.6721
2016-12-30,1.4445000000000001
2017-03-31,1.2928
