Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-02-11,1.9863
2006-05-06,1.1723
2006-08-26,3.6409000000000002
2006-11-18,2.9287
2007-02-10,2.9426
2007-05-05,3.2579000000000002
2007-08-25,2.6513
2007-11-17,1.9876
2008-02-09,2.7586
2008-05-03,2.1717
2008-08-30,0.685
2008-11-22,4.2348
2009-02-14,0.7254
2009-05-09,0.6854
2009-08-29,2.6843
2009-11-21,0.4643
2010-02-13,0.8082
2010-05-08,0.2162
2010-08-28,0.4617
2010-11-20,0.3424
2011-02-12,0.6768
2011-05-07,1.0367
2011-08-27,0.8707
2011-11-19,0.9704
2012-02-11,0.7626
2012-05-05,0.8197
2012-08-25,1.4263
2012-11-17,1.9479
2013-02-09,2.4754
2013-05-04,1.4262000000000001
2013-08-31,0.7385
2013-11-23,1.7638
2014-02-15,1.6439
2014-05-10,1.9567
2014-08-30,-6.6046
2014-11-22,1.4176
2015-02-14,1.5464
2015-05-09,1.6522000000000001
2015-08-29,1.1359
2015-11-21,1.29
2016-02-13,0.7312
2016-05-07,0.9213
2016-08-27,1.8660999999999999
2016-11-19,2.1367
2017-02-11,6.1128
