Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-28,0.7309
2006-04-29,0.9541
2006-07-29,1.0158
2006-10-28,0.3693
2007-02-03,0.4371
2007-05-05,0.6465
2007-08-04,0.6182
2007-11-03,1.3057
2008-02-02,10.2329
2008-05-03,1.2971
2008-08-02,1.725
2008-11-01,1.8481999999999998
2009-01-31,0.7046
2009-05-02,10.9662
2009-08-01,-1.1231
2009-10-31,3.4226
2010-01-30,2.2267
2010-05-01,0.7145
2010-07-31,0.8608
2010-10-30,0.8314
2011-01-29,2.4422
2011-04-30,2.8115
2011-07-30,0.5621
2011-10-29,0.6971
2012-01-28,1.3969
2012-04-28,-0.0578
2012-07-28,-0.7337
2012-10-27,-1.1235
2013-02-02,-0.028
2013-05-04,-5.8597
2013-08-03,4.545
2013-11-02,4.5502
2014-02-01,-1.3538999999999999
2014-05-03,8.1667
2014-08-02,6.4891
2014-11-01,174.2266
2015-01-31,-1.3445
2015-05-02,3.2155
2015-08-01,1.5471
2015-10-31,2.0128
2016-01-30,-6.7023
2016-04-30,0.3253
2016-07-30,-0.6065
2016-10-29,0.4592
2017-01-28,0.7844
