Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.7019
2006-06-30,1.3117
2006-09-30,2.9478
2006-12-31,2.1237
2007-03-31,2.4298
2007-06-30,1.3557
2007-09-30,0.9032
2007-12-31,0.9511
2008-03-31,1.7718
2008-06-30,1.7624
2008-09-30,1.8167
2008-12-31,5.4229
2009-03-31,-5.2767
2009-06-30,-0.8834
2009-09-30,-21.9007
2009-12-31,-0.1508
2010-03-31,-0.2387
2010-06-30,-0.3126
2010-09-30,0.8584
2010-12-31,1.3757
2011-03-31,2.2502
2011-06-30,1.9951
2011-09-30,1.6963
2011-12-31,1.942
2012-03-31,1.1025
2012-06-30,0.1221
2012-09-30,1.3422
2012-12-31,-0.2547
2013-03-31,0.2827
2013-06-30,0.8632
2013-09-30,1.4028
2013-12-31,2.2141
2014-03-31,2.519
2014-06-30,2.6357
2014-09-30,1.6865
2014-12-31,1.9207
2015-03-31,1.7467
2015-06-30,-5.1359
2015-09-30,-0.0463
2015-12-31,0.8668
2016-03-31,2.4113
2016-06-30,2.8279
2016-09-30,1.5027
2016-12-31,1.4654
2017-03-31,1.2394
