Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-04-01,-1.3081
2006-07-01,0.4991
2006-09-30,0.9152
2006-12-30,1.176
2007-03-31,3.5912
2007-06-30,-0.764
2007-09-29,-2.3768
2007-12-29,1.0015
2008-03-29,3.7044
2008-06-28,29.9091
2008-09-27,13.0657
2008-12-27,-7.4257
2009-03-28,-6.5166
2009-06-27,-3.4478
2009-10-03,2.9271
2010-01-02,1.2849
2010-04-03,-0.1064
2010-07-03,0.4626
2010-10-02,-10.62
2011-01-01,1.8336
2011-04-02,3.2131
2011-07-02,2.4732
2011-10-01,1.5134
2011-12-31,12.8532
2012-03-31,0.5659
2012-06-30,-0.9555
2012-09-29,-1.0619
2012-12-29,-1.0453
2013-03-30,-0.6926
2013-06-29,-0.3048
2013-09-28,-0.4462
2013-12-28,-0.4882
2014-03-29,-0.4122
2014-06-28,-0.356
2014-09-27,0.8244
2014-12-27,0.7914
2015-03-28,0.9507
2015-06-27,1.2123
2015-10-03,-0.021
2016-01-02,-0.2056
2016-04-02,-1.3704
2016-07-02,-1.1707
2016-10-01,4.2075
2016-12-31,3.1198
