Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,1.1383
2006-06-30,6.6074
2006-09-30,2.9414
2006-12-31,3.099
2007-03-31,4.5455
2007-06-30,0.5463
2007-09-30,2.808
2007-12-31,2.7348
2008-03-31,0.3384
2008-06-30,0.1653
2008-09-30,-0.2787
2008-12-31,7.1415
2009-03-31,-24.007
2009-06-30,-9.1538
2009-09-30,16.0211
2009-12-31,-0.3089
2010-03-31,0.2836
2010-06-30,0.67
2010-09-30,0.8
2010-12-31,0.5581
2011-03-31,0.2943
2011-06-30,0.0418
2011-09-30,-0.3731
2011-12-31,-0.191
2012-03-31,-0.2787
2012-06-30,-0.2363
2012-09-30,0.0999
2012-12-31,0.527
2013-03-31,1.7676
2013-06-30,1.4315
2013-09-30,1.0269
2013-12-31,0.1561
2014-03-31,0.7672
2014-06-30,1.415
2014-09-30,1.6177
2014-12-31,3.2305
2015-03-31,3.3608
2015-06-30,3.0241
2015-09-30,4.8784
2015-12-31,3.7646
2016-03-31,8.1415
2016-06-30,4.7049
2016-09-30,0.2065
2016-12-31,0.0589
2017-03-31,-1.0464
