Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,1.7094
2006-06-30,1.2987
2006-09-30,-0.0644
2006-12-31,7.8133
2007-03-31,-62.9904
2007-06-30,-2.1459
2007-09-30,2.5443
2007-12-31,3.5744
2008-03-31,0.6295
2008-06-30,3.5439
2008-09-30,1.8114
2008-12-31,3.0375
2009-03-31,3.2715
2009-06-30,0.7926
2009-09-30,3.2901
2009-12-31,-2.8409
2010-03-31,-2.0769
2010-06-30,-12.2054
2010-09-30,11.607
2010-12-31,1.2153
2011-03-31,13.6179
2011-06-30,20.1612
2011-09-30,28.9305
2011-12-31,7.1512
2012-03-31,-0.9493
2012-06-30,-5.3062
2012-09-30,1.5327
2012-12-31,9.6881
2013-03-31,32.042
2013-06-30,45.1589
