Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,-15.1071
2006-06-30,-1.9768
2006-09-30,-0.1985
2006-12-31,1.5716
2007-03-31,-0.7571
2007-06-30,-1.6692
2010-12-31,0.1676
2011-03-31,5.3766
2011-06-30,13.6034
2011-09-30,3.7323
2011-12-31,4.7535
2012-03-31,1.2434
2012-06-30,1.8007
2012-09-30,0.8922
2012-12-31,0.7102
2013-03-31,0.5097
2013-06-30,0.7382
2013-09-30,0.6504
2013-12-31,1.411
2014-03-31,5.4054
2014-06-30,3.4453
2014-09-30,2.3277
2014-12-31,3.2721
2015-03-31,2.3507
2015-06-30,2.5922
2015-09-30,1.41
2015-12-31,0.9289
2016-03-31,1.3811
2016-06-30,0.8109
