Date,Firm Name,Period,Rating,Recommendation,Target Price
2014-05-01,Credit Suisse,Not Provided,5,outperform,19.0
2014-05-01,R.W. Pressprich & Co,Not Provided,5,buy,19.0
2014-04-30,"Keefe, Bruyette & Woods",12 month,5,outperform,21.0
2014-04-30,Evercore ISI,12 month,3,equalweight,17.0
2014-04-30,Compass Point Research & Trading LLC,12 month,5,buy,19.0
2014-04-21,Goldman Sachs,12 month,5,Buy/Neutral,19.0
2014-04-21,Spin-Off Research,12 month,5,buy,21.0
2014-05-28,Compass Point Research & Trading LLC,12 month,5,buy,19.0
2014-05-23,Janney Montgomery Scott LLC,12 month,5,buy,18.0
2014-05-23,Buckingham Research Group,12 month,5,buy,22.5
2014-05-22,"Keefe, Bruyette & Woods",12 month,5,outperform,21.0
2014-05-13,EVA Dimensions,Not Provided,5,buy,-0.0
2014-05-11,Credit Suisse,Not Provided,5,outperform,19.0
2014-05-02,Spin-Off Research,Not Provided,5,buy,21.0
2014-05-02,Barclays,Not Provided,3,equalweight,18.0
2014-05-01,R.W. Pressprich & Co,Not Provided,5,buy,19.0
2014-04-30,Evercore ISI,12 month,3,equalweight,17.0
2014-04-21,Goldman Sachs,12 month,5,Buy/Neutral,19.0
2014-06-27,Compass Point Research & Trading LLC,Not Provided,5,buy,19.0
2014-06-18,Janney Montgomery Scott LLC,12 month,5,buy,18.0
2014-06-09,Buckingham Research Group,12 month,5,buy,22.5
2014-05-22,"Keefe, Bruyette & Woods",12 month,5,outperform,21.0
2014-05-13,EVA Dimensions,Not Provided,5,buy,-0.0
2014-05-11,Credit Suisse,Not Provided,5,outperform,19.0
2014-05-02,Spin-Off Research,Not Provided,5,buy,21.0
2014-05-02,Barclays,Not Provided,3,equalweight,18.0
2014-05-01,R.W. Pressprich & Co,Not Provided,5,buy,19.0
2014-04-30,Evercore ISI,12 month,3,equalweight,17.0
2014-04-21,Goldman Sachs,12 month,5,Buy/Neutral,19.0
2014-07-31,Compass Point Research & Trading LLC,Not Provided,5,buy,21.0
2014-07-28,EVA Dimensions,Not Provided,5,overweight,-0.0
2014-07-21,Janney Montgomery Scott LLC,12 month,5,buy,20.0
2014-07-18,Spin-Off Research,Not Provided,5,buy,21.0
2014-07-18,Barclays,Not Provided,3,equalweight,18.0
2014-07-17,Credit Suisse,Not Provided,5,outperform,20.0
2014-07-17,"Keefe, Bruyette & Woods",12 month,5,outperform,21.0
2014-07-17,Buckingham Research Group,12 month,5,buy,22.5
2014-07-17,Evercore ISI,12 month,3,equalweight,17.0
2014-05-01,R.W. Pressprich & Co,Not Provided,5,buy,19.0
2014-04-21,Goldman Sachs,12 month,5,Buy/Neutral,19.0
2014-08-20,Compass Point Research & Trading LLC,12 month,5,buy,21.0
2014-08-11,Buckingham Research Group,12 month,5,buy,22.5
2014-08-08,Janney Montgomery Scott LLC,12 month,5,buy,20.0
2014-07-28,EVA Dimensions,Not Provided,5,overweight,-0.0
2014-07-18,Spin-Off Research,Not Provided,5,buy,21.0
2014-07-18,Barclays,Not Provided,3,equalweight,18.0
2014-07-17,Credit Suisse,Not Provided,5,outperform,20.0
2014-07-17,"Keefe, Bruyette & Woods",12 month,5,outperform,21.0
2014-07-17,Evercore ISI,12 month,3,equalweight,17.0
2014-05-01,R.W. Pressprich & Co,Not Provided,5,buy,19.0
2014-04-21,Goldman Sachs,12 month,5,Buy/Neutral,19.0
2014-09-30,Compass Point Research & Trading LLC,Not Provided,5,buy,21.0
2014-09-29,Buckingham Research Group,12 month,5,buy,22.5
2014-09-17,Barclays,Not Provided,3,equalweight,18.0
2014-09-15,Credit Suisse,Not Provided,5,outperform,20.0
2014-09-15,Janney Montgomery Scott LLC,12 month,5,buy,20.0
2014-07-28,EVA Dimensions,Not Provided,5,overweight,-0.0
2014-07-18,Spin-Off Research,Not Provided,5,buy,21.0
2014-07-17,"Keefe, Bruyette & Woods",12 month,5,outperform,21.0
2014-07-17,Evercore ISI,12 month,3,equalweight,17.0
2014-05-01,R.W. Pressprich & Co,Not Provided,5,buy,19.0
2014-04-21,Goldman Sachs,12 month,5,Buy/Neutral,19.0
2014-10-17,Buckingham Research Group,12 month,5,buy,23.0
2014-10-17,Barclays,Not Provided,5,overweight,22.0
2014-10-16,Janney Montgomery Scott LLC,12 month,5,buy,20.0
2014-10-16,"Keefe, Bruyette & Woods",12 month,5,outperform,21.0
2014-10-16,Evercore ISI,12 month,3,hold,18.0
2014-10-16,Compass Point Research & Trading LLC,12 month,5,buy,21.0
2014-10-15,Credit Suisse,Not Provided,5,outperform,20.0
2014-07-28,EVA Dimensions,Not Provided,5,overweight,-0.0
2014-07-18,Spin-Off Research,Not Provided,5,buy,21.0
2014-05-01,R.W. Pressprich & Co,Not Provided,5,buy,19.0
2014-04-21,Goldman Sachs,12 month,5,Buy/Neutral,19.0
2014-11-21,Buckingham Research Group,12 month,5,buy,23.5
2014-11-13,Credit Suisse,Not Provided,5,outperform,23.0
2014-11-13,Janney Montgomery Scott LLC,12 month,5,buy,23.0
2014-11-13,"Keefe, Bruyette & Woods",12 month,5,outperform,21.0
2014-11-13,Evercore ISI,12 month,3,hold,20.0
2014-11-13,Compass Point Research & Trading LLC,12 month,5,buy,23.0
2014-11-04,Goldman Sachs,12 month,3,neutral/neutral,20.0
2014-10-17,Barclays,Not Provided,5,overweight,22.0
2014-07-28,EVA Dimensions,Not Provided,5,overweight,-0.0
2014-07-18,Spin-Off Research,Not Provided,5,buy,21.0
2014-05-01,R.W. Pressprich & Co,Not Provided,5,buy,19.0
2014-12-18,Credit Suisse,Not Provided,5,outperform,23.0
2014-12-15,Janney Montgomery Scott LLC,12 month,5,buy,23.0
2014-12-15,"Keefe, Bruyette & Woods",12 month,5,outperform,24.0
2014-12-15,Buckingham Research Group,12 month,5,buy,24.5
2014-12-14,Compass Point Research & Trading LLC,12 month,5,buy,23.0
2014-11-13,Evercore ISI,12 month,3,hold,20.0
2014-11-04,Goldman Sachs,12 month,3,neutral/neutral,20.0
2014-10-17,Barclays,Not Provided,5,overweight,22.0
2014-07-28,EVA Dimensions,Not Provided,5,overweight,-0.0
2014-07-18,Spin-Off Research,Not Provided,5,buy,21.0
2014-05-01,R.W. Pressprich & Co,Not Provided,5,buy,19.0
2015-01-30,Buckingham Research Group,12 month,5,buy,24.5
2015-01-25,"Keefe, Bruyette & Woods",12 month,5,outperform,24.0
2015-01-23,Janney Montgomery Scott LLC,12 month,5,buy,23.0
2015-01-23,Evercore ISI,12 month,3,hold,20.0
2015-01-23,Barclays,Not Provided,5,overweight,22.0
2015-01-22,Credit Suisse,Not Provided,5,outperform,23.0
2015-01-22,R.W. Pressprich & Co,Not Provided,3,market perform,19.0
2015-01-22,Compass Point Research & Trading LLC,12 month,5,buy,23.0
2015-01-08,Spin-Off Research,Not Provided,3,neutral,22.0
2014-11-04,Goldman Sachs,12 month,3,neutral/neutral,20.0
2014-07-28,EVA Dimensions,Not Provided,5,overweight,-0.0
2015-03-01,"Keefe, Bruyette & Woods",12 month,5,outperform,24.0
2015-02-25,BMO Capital Markets,Not Provided,3,market perform,23.0
2015-02-25,Credit Suisse,Not Provided,5,outperform,23.0
2015-02-25,Janney Montgomery Scott LLC,12 month,5,buy,23.0
2015-02-25,Buckingham Research Group,12 month,5,buy,24.5
2015-02-25,Evercore ISI,12 month,3,hold,21.0
2015-02-25,Barclays,Not Provided,5,overweight,22.0
2015-02-06,Compass Point Research & Trading LLC,Not Provided,5,buy,23.0
2015-01-22,R.W. Pressprich & Co,Not Provided,3,market perform,19.0
2015-01-08,Spin-Off Research,Not Provided,3,neutral,22.0
2014-11-04,Goldman Sachs,12 month,3,neutral/neutral,20.0
2014-07-28,EVA Dimensions,Not Provided,5,overweight,-0.0
2015-03-27,Buckingham Research Group,12 month,5,buy,24.5
2015-03-22,"Keefe, Bruyette & Woods",12 month,5,outperform,24.0
2015-03-19,EVA Dimensions,Not Provided,5,overweight,-0.0
2015-03-17,Janney Montgomery Scott LLC,12 month,5,buy,23.0
2015-03-16,Credit Suisse,Not Provided,5,outperform,23.0
2015-03-13,Compass Point Research & Trading LLC,12 month,3,neutral,22.0
2015-03-11,BMO Capital Markets,Not Provided,3,market perform,23.0
2015-03-02,Barclays,Not Provided,3,equalweight,22.0
2015-01-22,R.W. Pressprich & Co,Not Provided,3,market perform,19.0
2014-11-04,Goldman Sachs,12 month,3,neutral/neutral,20.0
2015-04-23,BMO Capital Markets,Not Provided,3,market perform,23.0
2015-04-23,Barclays,Not Provided,3,equalweight,22.0
2015-04-22,Credit Suisse,Not Provided,5,outperform,23.0
2015-04-22,Janney Montgomery Scott LLC,12 month,5,buy,23.0
2015-04-22,"Keefe, Bruyette & Woods",12 month,5,outperform,24.0
2015-04-22,Buckingham Research Group,12 month,5,buy,24.5
2015-04-22,EVA Dimensions,Not Provided,5,buy,-0.0
2015-04-22,Compass Point Research & Trading LLC,12 month,3,neutral,22.0
2015-01-22,R.W. Pressprich & Co,Not Provided,3,market perform,19.0
2014-11-04,Goldman Sachs,12 month,3,neutral/neutral,20.0
2015-06-01,Buckingham Research Group,Not Provided,5,buy,24.5
2015-05-14,Compass Point Research & Trading LLC,12 month,3,neutral,22.0
2015-04-23,BMO Capital Markets,Not Provided,3,market perform,23.0
2015-04-23,Barclays,Not Provided,3,equalweight,22.0
2015-04-22,Credit Suisse,Not Provided,5,outperform,23.0
2015-04-22,Janney Montgomery Scott LLC,12 month,5,buy,23.0
2015-04-22,"Keefe, Bruyette & Woods",12 month,5,outperform,24.0
2015-04-22,EVA Dimensions,Not Provided,5,buy,-0.0
2015-01-22,R.W. Pressprich & Co,Not Provided,3,market perform,19.0
2014-11-04,Goldman Sachs,12 month,3,neutral/neutral,20.0
2015-06-29,Buckingham Research Group,Not Provided,5,buy,24.5
2015-06-15,Credit Suisse,Not Provided,5,outperform,23.0
2015-06-15,Janney Montgomery Scott LLC,12 month,5,buy,23.0
2015-06-15,Compass Point Research & Trading LLC,12 month,3,neutral,22.0
2015-04-23,BMO Capital Markets,Not Provided,3,market perform,23.0
2015-04-23,Barclays,Not Provided,3,equalweight,22.0
2015-04-22,"Keefe, Bruyette & Woods",12 month,5,outperform,24.0
2015-04-22,EVA Dimensions,Not Provided,5,buy,-0.0
2015-01-22,R.W. Pressprich & Co,Not Provided,3,market perform,19.0
2014-11-04,Goldman Sachs,12 month,3,neutral/neutral,20.0
2015-07-27,Buckingham Research Group,Not Provided,5,buy,23.5
2015-07-23,"Keefe, Bruyette & Woods",Not Provided,5,outperform,21.0
2015-07-23,Barclays,Not Provided,5,overweight,21.0
2015-07-23,Compass Point Research & Trading LLC,12 month,3,neutral,16.5
2015-07-22,BMO Capital Markets,Not Provided,3,market perform,20.0
2015-07-22,Credit Suisse,Not Provided,5,outperform,21.0
2015-07-22,Janney Montgomery Scott LLC,12 month,5,buy,20.0
2015-07-14,Goldman Sachs,12 month,3,neutral/neutral,19.0
2015-04-22,EVA Dimensions,Not Provided,5,buy,-0.0
2015-01-22,R.W. Pressprich & Co,Not Provided,3,market perform,19.0
2015-08-31,Buckingham Research Group,Not Provided,5,buy,23.5
2015-08-30,"Keefe, Bruyette & Woods",12 month,5,outperform,20.0
2015-08-25,Compass Point Research & Trading LLC,12 month,3,neutral,16.5
2015-08-24,Credit Suisse,Not Provided,5,outperform,21.0
2015-07-23,Barclays,Not Provided,5,overweight,21.0
2015-07-22,BMO Capital Markets,Not Provided,3,market perform,20.0
2015-07-22,Janney Montgomery Scott LLC,12 month,5,buy,20.0
2015-07-14,Goldman Sachs,12 month,3,neutral/neutral,19.0
2015-04-22,EVA Dimensions,Not Provided,5,buy,-0.0
2015-01-22,R.W. Pressprich & Co,Not Provided,3,market perform,19.0
2015-09-30,Janney Montgomery Scott LLC,12 month,5,buy,18.0
2015-09-30,Buckingham Research Group,12 month,5,buy,22.5
2015-09-17,Credit Suisse,Not Provided,5,outperform,21.0
2015-09-15,BMO Capital Markets,Not Provided,3,market perform,16.0
2015-09-15,Compass Point Research & Trading LLC,12 month,3,neutral,16.5
2015-08-30,"Keefe, Bruyette & Woods",12 month,5,outperform,20.0
2015-07-23,Barclays,Not Provided,5,overweight,21.0
2015-07-14,Goldman Sachs,12 month,3,neutral/neutral,19.0
2015-04-22,EVA Dimensions,Not Provided,5,buy,-0.0
2015-01-22,R.W. Pressprich & Co,Not Provided,3,market perform,19.0
2015-10-26,Buckingham Research Group,Not Provided,5,buy,22.5
2015-10-23,EVA Dimensions,Not Provided,5,overweight,-0.0
2015-10-22,Barclays,Not Provided,5,overweight,21.0
2015-10-21,BMO Capital Markets,Not Provided,3,market perform,16.0
2015-10-21,Credit Suisse,Not Provided,5,outperform,20.0
2015-10-21,Janney Montgomery Scott LLC,12 month,5,buy,18.0
2015-10-21,"Keefe, Bruyette & Woods",12 month,5,outperform,20.0
2015-10-21,Compass Point Research & Trading LLC,12 month,3,neutral,14.5
2015-10-07,Goldman Sachs,12 month,5,Buy/Neutral,15.0
2015-01-22,R.W. Pressprich & Co,Not Provided,3,market perform,19.0
2015-12-01,Credit Suisse,Not Provided,5,outperform,20.0
2015-12-01,"Keefe, Bruyette & Woods",12 month,5,outperform,20.0
2015-12-01,Barclays,Not Provided,5,overweight,21.0
2015-11-30,J.P. Morgan,12 month,5,overweight,15.0
2015-11-30,Buckingham Research Group,Not Provided,5,buy,22.5
2015-11-30,Compass Point Research & Trading LLC,12 month,3,neutral,14.5
2015-11-10,Janney Montgomery Scott LLC,12 month,5,buy,18.0
2015-11-04,EVA Dimensions,Not Provided,5,buy,-0.0
2015-10-21,BMO Capital Markets,Not Provided,3,market perform,16.0
2015-10-07,Goldman Sachs,12 month,5,Buy/Neutral,15.0
2015-01-22,R.W. Pressprich & Co,Not Provided,3,market perform,19.0
2015-12-31,"Keefe, Bruyette & Woods",Not Provided,5,outperform,20.0
2015-12-29,Credit Suisse,Not Provided,5,outperform,20.0
2015-12-28,Janney Montgomery Scott LLC,12 month,5,buy,17.0
2015-12-28,Buckingham Research Group,12 month,5,buy,22.5
2015-12-28,Barclays,Not Provided,5,overweight,21.0
2015-12-14,Compass Point Research & Trading LLC,12 month,3,neutral,14.5
2015-11-30,J.P. Morgan,12 month,5,overweight,15.0
2015-11-04,EVA Dimensions,Not Provided,5,buy,-0.0
2015-10-21,BMO Capital Markets,Not Provided,3,market perform,16.0
2015-10-07,Goldman Sachs,12 month,5,Buy/Neutral,15.0
2016-01-28,J.P. Morgan,12 month,5,overweight,12.5
2016-01-28,Barclays,Not Provided,5,overweight,19.0
2016-01-27,BMO Capital Markets,Not Provided,3,market perform,16.0
2016-01-27,Goldman Sachs,12 month,5,buy/attractive,14.0
2016-01-27,Credit Suisse,Not Provided,5,outperform,18.0
2016-01-27,"Keefe, Bruyette & Woods",12 month,5,outperform,20.0
2016-01-27,Compass Point Research & Trading LLC,12 month,3,neutral,11.0
2015-11-04,EVA Dimensions,Not Provided,5,buy,-0.0
2016-02-24,Credit Suisse,Not Provided,5,outperform,17.0
2016-02-16,BMO Capital Markets,Not Provided,3,market perform,16.0
2016-01-28,J.P. Morgan,12 month,5,overweight,12.5
2016-01-28,Barclays,Not Provided,5,overweight,19.0
2016-01-27,Goldman Sachs,12 month,5,buy/attractive,14.0
2016-01-27,"Keefe, Bruyette & Woods",12 month,5,outperform,20.0
2016-01-27,Compass Point Research & Trading LLC,12 month,3,neutral,11.0
2015-11-04,EVA Dimensions,Not Provided,5,buy,-0.0
2016-03-24,Compass Point Research & Trading LLC,Not Provided,3,neutral,11.0
2016-03-15,Credit Suisse,Not Provided,5,outperform,17.0
2016-03-14,"Keefe, Bruyette & Woods",12 month,5,outperform,20.0
2016-03-11,Barclays,Not Provided,5,overweight,19.0
2016-02-16,BMO Capital Markets,Not Provided,3,market perform,16.0
2016-01-28,J.P. Morgan,12 month,5,overweight,12.5
2016-01-27,Goldman Sachs,12 month,5,buy/attractive,14.0
2015-11-04,EVA Dimensions,Not Provided,5,buy,-0.0
2016-04-25,BMO Capital Markets,Not Provided,3,market perform,17.0
2016-04-21,J.P. Morgan,9 month,5,overweight,14.5
2016-04-21,Barclays,Not Provided,5,overweight,19.0
2016-04-20,Goldman Sachs,12 month,5,buy/attractive,15.0
2016-04-20,Credit Suisse,Not Provided,5,outperform,17.0
2016-04-20,"Keefe, Bruyette & Woods",12 month,5,outperform,20.0
2016-04-20,EVA Dimensions,Not Provided,5,overweight,-0.0
2016-04-20,Compass Point Research & Trading LLC,12 month,3,neutral,13.0
2016-05-31,BMO Capital Markets,Not Provided,3,market perform,17.0
2016-05-26,EVA Dimensions,Not Provided,5,overweight,-0.0
2016-04-21,J.P. Morgan,9 month,5,overweight,14.5
2016-04-21,Barclays,Not Provided,5,overweight,19.0
2016-04-20,Goldman Sachs,12 month,5,buy/attractive,15.0
2016-04-20,Credit Suisse,Not Provided,5,outperform,17.0
2016-04-20,"Keefe, Bruyette & Woods",12 month,5,outperform,20.0
2016-04-20,Compass Point Research & Trading LLC,12 month,3,neutral,13.0
2016-06-30,Credit Suisse,Not Provided,5,outperform,17.0
2016-06-30,Compass Point Research & Trading LLC,12 month,3,neutral,13.0
2016-05-31,BMO Capital Markets,Not Provided,3,market perform,17.0
2016-05-26,EVA Dimensions,Not Provided,5,overweight,-0.0
2016-04-21,J.P. Morgan,9 month,5,overweight,14.5
2016-04-21,Barclays,Not Provided,5,overweight,19.0
2016-04-20,Goldman Sachs,12 month,5,buy/attractive,15.0
2016-04-20,"Keefe, Bruyette & Woods",12 month,5,outperform,20.0
2016-07-26,Credit Suisse,Not Provided,5,outperform,17.0
2016-07-21,J.P. Morgan,18 month,5,overweight,17.0
2016-07-20,BMO Capital Markets,Not Provided,3,market perform,17.0
2016-07-20,Goldman Sachs,12 month,3,neutral/attractive,15.0
2016-07-20,"Keefe, Bruyette & Woods",12 month,5,outperform,20.0
2016-07-20,Barclays,Not Provided,5,overweight,19.0
2016-07-20,Compass Point Research & Trading LLC,12 month,3,neutral,14.0
2016-05-26,EVA Dimensions,Not Provided,5,overweight,-0.0
2016-08-02,Compass Point Research & Trading LLC,12 month,3,neutral,14.0
2016-07-26,Credit Suisse,Not Provided,5,outperform,17.0
2016-07-21,J.P. Morgan,18 month,5,overweight,17.0
2016-07-20,BMO Capital Markets,Not Provided,3,market perform,17.0
2016-07-20,Goldman Sachs,12 month,3,neutral/attractive,15.0
2016-07-20,"Keefe, Bruyette & Woods",12 month,5,outperform,20.0
2016-07-20,Barclays,Not Provided,5,overweight,19.0
2016-05-26,EVA Dimensions,Not Provided,5,overweight,-0.0
2016-09-27,Credit Suisse,Not Provided,5,outperform,17.0
2016-09-27,"Keefe, Bruyette & Woods",12 month,5,outperform,20.0
2016-09-27,Barclays,Not Provided,5,overweight,19.0
2016-09-24,EVA Dimensions,Not Provided,5,buy,-0.0
2016-09-14,Compass Point Research & Trading LLC,12 month,3,neutral,14.0
2016-07-21,J.P. Morgan,18 month,5,overweight,17.0
2016-07-20,BMO Capital Markets,Not Provided,3,market perform,17.0
2016-07-20,Goldman Sachs,12 month,3,neutral/attractive,15.0
2016-10-27,Compass Point Research & Trading LLC,12 month,3,neutral,14.0
2016-10-21,BMO Capital Markets,Not Provided,3,market perform,17.0
2016-10-20,J.P. Morgan,18 month,5,overweight,17.0
2016-10-20,Barclays,Not Provided,5,overweight,19.0
2016-10-19,Credit Suisse,Not Provided,5,outperform,17.0
