Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-08,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-12-07,Credit Suisse,12 month,5,outperform,108.78
2005-12-06,Bear Stearns & Co,Not Provided,5,outperform,96.69
2005-09-09,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0
2005-07-14,Argus Research Corp,Not Provided,3,hold,-0.0
2005-03-31,Barclays,Not Provided,3,equalwt/neutral,87.63
2006-01-25,Rochdale Securities,Not Provided,5,buy,96.34
2006-01-09,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0
2005-12-08,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-12-07,Credit Suisse,12 month,5,outperform,108.78
2005-12-06,Bear Stearns & Co,Not Provided,5,outperform,96.69
2005-07-14,Argus Research Corp,Not Provided,3,hold,-0.0
2005-03-31,Barclays,Not Provided,3,equalwt/neutral,87.63
2006-02-09,Credit Suisse,12 month,5,outperform,108.78
2006-01-25,Rochdale Securities,Not Provided,5,buy,96.34
2006-01-09,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0
2005-12-08,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-12-06,Bear Stearns & Co,Not Provided,5,outperform,96.69
2005-07-14,Argus Research Corp,Not Provided,3,hold,-0.0
2005-03-31,Barclays,Not Provided,3,equalwt/neutral,87.63
2006-03-21,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-03-15,Rochdale Securities,Not Provided,5,buy,96.09
2006-03-10,Credit Suisse,12 month,5,outperform,108.78
2006-01-09,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0
2005-12-06,Bear Stearns & Co,Not Provided,5,outperform,96.69
2005-07-14,Argus Research Corp,Not Provided,3,hold,-0.0
2005-03-31,Barclays,Not Provided,3,equalwt/neutral,87.63
2006-04-25,Rochdale Securities,Not Provided,5,buy,102.74
2006-04-13,Credit Suisse,12 month,5,outperform,108.78
2006-03-21,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-01-09,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0
2005-12-06,Bear Stearns & Co,Not Provided,5,outperform,96.69
2005-07-14,Argus Research Corp,Not Provided,3,hold,-0.0
2005-03-31,Barclays,Not Provided,3,equalwt/neutral,87.63
2006-05-22,Credit Suisse,12 month,5,outperform,108.78
2006-05-18,Bear Stearns & Co,Not Provided,5,outperform,109.99
2006-05-18,Barclays,Not Provided,3,equalwt/neutral,99.71
2006-04-25,Rochdale Securities,Not Provided,5,buy,102.74
2006-03-21,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-01-09,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0
2005-07-14,Argus Research Corp,Not Provided,3,hold,-0.0
2006-06-14,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0
2006-06-13,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-06-08,Rochdale Securities,Not Provided,5,buy,120.87
2006-05-22,Credit Suisse,12 month,5,outperform,108.78
2006-05-18,Bear Stearns & Co,Not Provided,5,outperform,109.99
2006-05-18,Barclays,Not Provided,3,equalwt/neutral,99.71
2005-07-14,Argus Research Corp,Not Provided,3,hold,-0.0
2006-07-27,Credit Suisse,12 month,5,outperform,108.78
2006-06-14,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0
2006-06-13,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-06-08,Rochdale Securities,Not Provided,5,buy,120.87
