Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-13,Prudential Equity Group Inc,Not Provided,5,overweight,13.78
2005-12-12,Davenport & Co,Not Provided,5,buy,11.66
2005-12-12,EVA Dimensions,Not Provided,1,sell,-0.0
2005-12-06,Morgan Stanley,Not Provided,5,Overwt/Attractive,11.66
2005-12-06,Credit Suisse,12 month,5,outperform,13.14
2005-11-01,Goldman Sachs,Not Provided,5,outperf/cautious,-0.0
2005-10-14,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2005-10-14,Bear Stearns & Co,Not Provided,5,outperform,12.72
2005-09-21,UBS,12 month,3,neutral 1,11.02
2005-09-19,J.P. Morgan,Not Provided,5,overweight,-0.0
2005-07-20,Barclays,Not Provided,1,underwt/negative,9.54
2005-06-15,Argus Research Corp,Not Provided,5,buy,-0.0
2006-01-19,Bear Stearns & Co,Not Provided,5,outperform,11.87
2006-01-19,GARP Research,Not Provided,5,buy,-0.0
2005-12-13,Prudential Equity Group Inc,Not Provided,5,overweight,13.78
2005-12-12,Davenport & Co,Not Provided,5,buy,11.66
2005-12-12,EVA Dimensions,Not Provided,1,sell,-0.0
2005-12-06,Morgan Stanley,Not Provided,5,Overwt/Attractive,11.66
2005-12-06,Credit Suisse,12 month,5,outperform,13.14
2005-11-01,Goldman Sachs,Not Provided,5,outperf/cautious,-0.0
2005-10-14,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2005-09-21,UBS,12 month,3,neutral 1,11.02
2005-09-19,J.P. Morgan,Not Provided,5,overweight,-0.0
2005-07-20,Barclays,Not Provided,1,underwt/negative,9.54
2005-06-15,Argus Research Corp,Not Provided,5,buy,-0.0
2006-02-15,Credit Suisse,12 month,5,outperform,13.57
2006-02-03,UBS,12 month,3,neutral 1,11.45
2006-02-03,Prudential Equity Group Inc,Not Provided,5,overweight,13.36
2006-02-03,Barclays,Not Provided,1,underwt/negative,9.75
2006-02-02,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2006-02-02,GARP Research,Not Provided,5,buy,-0.0
