Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-21,UBS,12 month,3,neutral 2,68.0
2005-12-20,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-12-20,Jefferies,Not Provided,3,hold,-0.0
2005-12-20,Barclays,Not Provided,-2147483648,susp/negative,57.0
2005-12-16,BMO Capital Markets,Not Provided,3,neutral,62.0
2005-12-16,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-12-14,Credit Suisse,12 month,5,outperform,68.0
2005-10-31,Wells Fargo Securities,Not Provided,5,outperform,-0.0
2005-05-13,Great Lakes Review,Not Provided,3,market perform,-0.0
2005-05-12,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
2006-02-01,BMO Capital Markets,Not Provided,3,neutral,62.0
2006-02-01,Jefferies,Not Provided,3,hold,60.5
2005-12-21,UBS,12 month,3,neutral 2,68.0
2005-12-20,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-12-20,Barclays,Not Provided,-2147483648,susp/negative,57.0
2005-12-16,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-12-14,Credit Suisse,12 month,5,outperform,68.0
2005-10-31,Wells Fargo Securities,Not Provided,5,outperform,-0.0
2005-05-13,Great Lakes Review,Not Provided,3,market perform,-0.0
2005-05-12,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
2006-02-01,BMO Capital Markets,Not Provided,3,neutral,62.0
2006-02-01,Jefferies,Not Provided,3,hold,60.5
2005-12-21,UBS,12 month,3,neutral 2,68.0
2005-12-20,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-12-20,Barclays,Not Provided,-2147483648,susp/negative,57.0
2005-12-16,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-12-14,Credit Suisse,12 month,5,outperform,68.0
2005-05-13,Great Lakes Review,Not Provided,3,market perform,-0.0
2005-05-12,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
2006-03-30,Jefferies,Not Provided,3,hold,58.5
2006-03-27,Credit Suisse,12 month,5,outperform,68.0
2006-03-27,UBS,12 month,3,neutral 2,64.0
2006-03-24,BMO Capital Markets,Not Provided,3,neutral,62.0
2006-03-10,Barclays,Not Provided,-2147483648,susp/negative,57.0
2006-03-09,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-12-20,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-05-13,Great Lakes Review,Not Provided,3,market perform,-0.0
2005-05-12,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
2006-05-01,BMO Capital Markets,Not Provided,3,neutral,62.0
2006-05-01,Jefferies,Not Provided,3,hold,57.0
2006-04-21,Credit Suisse,12 month,5,outperform,68.0
2006-03-27,UBS,12 month,3,neutral 2,64.0
2006-03-10,Barclays,Not Provided,-2147483648,susp/negative,57.0
2006-03-09,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-12-20,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-05-13,Great Lakes Review,Not Provided,3,market perform,-0.0
2005-05-12,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
2006-05-18,UBS,12 month,3,neutral 2,59.0
2006-05-15,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-05-08,BMO Capital Markets,Not Provided,3,neutral,62.0
2006-05-01,Jefferies,Not Provided,3,hold,57.0
2006-04-21,Credit Suisse,12 month,5,outperform,68.0
2006-03-10,Barclays,Not Provided,-2147483648,susp/negative,57.0
2005-12-20,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-05-13,Great Lakes Review,Not Provided,3,market perform,-0.0
2005-05-12,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
2006-06-16,BMO Capital Markets,Not Provided,3,neutral,62.0
2006-06-07,UBS,12 month,3,neutral 2,59.0
2006-06-06,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
2006-05-15,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-05-01,Jefferies,Not Provided,3,hold,57.0
2006-03-10,Barclays,Not Provided,-2147483648,susp/negative,57.0
2005-12-20,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-05-13,Great Lakes Review,Not Provided,3,market perform,-0.0
2005-05-12,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
2006-07-31,BMO Capital Markets,Not Provided,3,market perform,62.0
2006-07-31,Jefferies,Not Provided,3,hold,62.0
2006-06-07,UBS,12 month,3,neutral 2,59.0
2006-06-06,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
2006-05-15,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-03-10,Barclays,Not Provided,-2147483648,susp/negative,57.0
2005-12-20,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-05-13,Great Lakes Review,Not Provided,3,market perform,-0.0
2005-05-12,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
2006-08-15,BMO Capital Markets,Not Provided,3,market perform,62.0
2006-08-14,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-08-02,UBS,12 month,3,neutral 2,60.0
2006-07-31,Jefferies,Not Provided,3,hold,62.0
2006-06-06,Credit Suisse,Not Provided,-2147483648,restricted,-0.0
2006-03-10,Barclays,Not Provided,-2147483648,susp/negative,57.0
2005-12-20,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-05-13,Great Lakes Review,Not Provided,3,market perform,-0.0
