Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-19,Longbow Research,Not Provided,5,buy,-0.0
2005-12-09,Canaccord Genuity,12 month,5,buy,3.62
2005-12-05,EVA Dimensions,Not Provided,1,sell,-0.0
2005-12-19,Longbow Research,Not Provided,5,buy,-0.0
2005-12-05,EVA Dimensions,Not Provided,1,sell,-0.0
2005-12-19,Longbow Research,Not Provided,5,buy,-0.0
2005-12-05,EVA Dimensions,Not Provided,1,sell,-0.0
2006-03-17,EVA Dimensions,Not Provided,1,sell,-0.0
2005-12-19,Longbow Research,Not Provided,5,buy,-0.0
2006-03-17,EVA Dimensions,Not Provided,1,sell,-0.0
2005-12-19,Longbow Research,Not Provided,5,buy,-0.0
2006-05-26,EVA Dimensions,Not Provided,1,sell,-0.0
2006-05-10,Goldman Sachs,Not Provided,5,outperf/neutral,-0.0
2005-12-19,Longbow Research,Not Provided,5,buy,-0.0
2006-06-26,Goldman Sachs,Not Provided,5,outperf/neutral,10.42
2006-06-02,EVA Dimensions,Not Provided,3,hold,-0.0
2005-12-19,Longbow Research,Not Provided,5,buy,-0.0
2006-07-11,Goldman Sachs,Not Provided,5,outperf/neutral,10.42
2006-06-02,EVA Dimensions,Not Provided,3,hold,-0.0
2005-12-19,Longbow Research,Not Provided,5,buy,-0.0
2006-08-25,EVA Dimensions,Not Provided,3,hold,-0.0
2006-08-07,Goldman Sachs,Not Provided,5,outperf/neutral,9.17
2005-12-19,Longbow Research,Not Provided,5,buy,-0.0
2006-09-21,Canaccord Genuity,12 month,3,hold,5.5
2006-08-25,EVA Dimensions,Not Provided,3,hold,-0.0
2006-08-07,Goldman Sachs,Not Provided,5,outperf/neutral,9.17
2005-12-19,Longbow Research,Not Provided,5,buy,-0.0
2006-10-19,Canaccord Genuity,12 month,3,hold,5.5
2006-08-25,EVA Dimensions,Not Provided,3,hold,-0.0
2006-08-07,Goldman Sachs,Not Provided,5,outperf/neutral,9.17
2005-12-19,Longbow Research,Not Provided,5,buy,-0.0
2006-12-01,EVA Dimensions,Not Provided,3,hold,-0.0
2006-11-13,Goldman Sachs,Not Provided,5,Buy/Cautious,7.5
2006-11-13,Canaccord Genuity,Not Provided,5,buy,6.17
2005-12-19,Longbow Research,Not Provided,5,buy,-0.0
2006-12-20,Stifel,Not Provided,5,buy,7.0
2006-12-14,Canaccord Genuity,Not Provided,5,buy,6.17
2006-12-12,J.P. Morgan,12 month,5,overweight,7.33
2006-12-01,EVA Dimensions,Not Provided,3,hold,-0.0
2006-11-13,Goldman Sachs,Not Provided,5,Buy/Cautious,7.5
2005-12-19,Longbow Research,Not Provided,5,buy,-0.0
2007-01-22,Stifel,12 month,5,buy,9.67
