Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-08,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2005-12-05,EVA Dimensions,Not Provided,5,buy,-0.0
2005-12-01,Stifel,Not Provided,5,buy,37.2
2005-11-28,J.P. Morgan,Not Provided,5,overweight,-0.0
2005-11-18,Prudential Equity Group Inc,Not Provided,3,neutral weight,35.34
2005-11-03,Morgan Stanley,Not Provided,5,Overwt/In-Line,36.27
2005-11-03,Wells Fargo Securities,Not Provided,3,market perform,-0.0
2005-11-02,Susquehanna Financial,Not Provided,4,Positive,-0.0
2005-10-19,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
2005-10-05,Stephens Inc,Not Provided,3,equalweight,-0.0
2005-10-04,Credit Suisse,12 month,3,neutral,36.27
2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
2005-08-02,Bear Stearns & Co,Not Provided,5,outperform,-0.0
2005-05-03,Longbow Research,Not Provided,5,buy,33.94
2006-01-30,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-01-27,FTN Equity Capital Markets Corp.,Not Provided,1,sell,27.9
2006-01-06,Morgan Stanley,Not Provided,5,Overwt/In-Line,40.92
2005-12-08,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2005-12-05,EVA Dimensions,Not Provided,5,buy,-0.0
2005-12-01,Stifel,Not Provided,5,buy,37.2
2005-11-18,Prudential Equity Group Inc,Not Provided,3,neutral weight,35.34
2005-11-03,Wells Fargo Securities,Not Provided,3,market perform,-0.0
2005-11-02,Susquehanna Financial,Not Provided,4,Positive,-0.0
2005-10-05,Stephens Inc,Not Provided,3,equalweight,-0.0
2005-10-04,Credit Suisse,12 month,3,neutral,36.27
2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
2005-08-02,Bear Stearns & Co,Not Provided,5,outperform,-0.0
2005-05-03,Longbow Research,Not Provided,5,buy,33.94
2006-02-22,Credit Suisse,12 month,3,neutral,36.27
2006-02-22,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-02-22,Stifel,Not Provided,5,buy,41.85
2006-02-09,Wells Fargo Securities,Not Provided,3,market perform,-0.0
2006-02-09,Susquehanna Financial,Not Provided,4,Positive,-0.0
2006-02-08,Bear Stearns & Co,Not Provided,5,outperform,41.85
2006-02-08,Prudential Equity Group Inc,Not Provided,3,neutral weight,35.34
2006-01-27,FTN Equity Capital Markets Corp.,Not Provided,1,sell,27.9
2006-01-06,Morgan Stanley,Not Provided,5,Overwt/In-Line,40.92
2005-12-08,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2005-12-05,EVA Dimensions,Not Provided,5,buy,-0.0
2005-10-05,Stephens Inc,Not Provided,3,equalweight,-0.0
2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0
2005-05-03,Longbow Research,Not Provided,5,buy,33.94
2006-03-30,Stifel,Not Provided,5,buy,41.85
2006-03-24,Stephens Inc,Not Provided,3,equalweight,-0.0
