Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-13,BroadWall Capital,12 month,5,buy,21.0
2005-12-08,RBC Capital Markets,Not Provided,5,top pick,21.0
2005-09-19,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-07-28,Barclays,Not Provided,3,equalwt/negative,15.0
2005-06-16,Argus Research Corp,Not Provided,5,buy,-0.0
2006-01-24,RBC Capital Markets,Not Provided,5,top pick,21.0
2006-01-23,BroadWall Capital,12 month,5,buy,21.0
2006-01-23,Barclays,Not Provided,3,equalwt/negative,20.0
2006-01-23,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-06-16,Argus Research Corp,Not Provided,5,buy,-0.0
2006-01-24,RBC Capital Markets,Not Provided,5,top pick,21.0
2006-01-23,BroadWall Capital,12 month,5,buy,21.0
2006-01-23,Barclays,Not Provided,3,equalwt/negative,20.0
2006-01-23,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-06-16,Argus Research Corp,Not Provided,5,buy,-0.0
2006-03-28,BroadWall Capital,12 month,5,buy,21.0
2006-03-28,Barclays,Not Provided,3,equalwt/negative,15.0
2006-01-24,RBC Capital Markets,Not Provided,5,top pick,21.0
2006-01-23,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-06-16,Argus Research Corp,Not Provided,5,buy,-0.0
2006-05-01,Barclays,Not Provided,3,equalwt/negative,20.0
2006-04-26,RBC Capital Markets,Not Provided,5,top pick,21.0
2006-04-12,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-04-07,BroadWall Capital,12 month,5,buy,21.0
2005-06-16,Argus Research Corp,Not Provided,5,buy,-0.0
2006-05-09,RBC Capital Markets,Not Provided,5,top pick,21.0
2006-05-09,BroadWall Capital,12 month,5,buy,21.0
2006-05-01,Barclays,Not Provided,3,equalwt/negative,20.0
2006-04-12,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-06-16,Argus Research Corp,Not Provided,5,buy,-0.0
2006-06-29,Barclays,Not Provided,3,equalwt/negative,19.0
