Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-01,Stifel,Not Provided,5,buy,42.0
2005-10-26,Wells Fargo Securities,Not Provided,5,outperform,-0.0
2005-10-25,EVA Dimensions,Not Provided,3,hold,-0.0
2005-10-24,Jefferies,12 month,3,hold,40.0
2005-10-24,FBR Capital Markets,Not Provided,5,outperform,45.0
2005-10-21,Lehman Brothers,Not Provided,3,equalwt/neutral,38.0
2005-10-21,CIBC World Markets,Not Provided,3,sector perform,42.0
2005-10-18,Buckingham Research Group,Not Provided,3,neutral,-0.0
2005-08-18,UBS,Not Provided,5,buy 2,47.0
2005-08-16,Soleil Securities,Not Provided,5,buy,47.0
2005-04-06,J.P. Morgan,Not Provided,5,overweight,-0.0
2005-04-04,Stephens Inc,Not Provided,3,equalweight,-0.0
2006-01-31,Wells Fargo Securities,Not Provided,5,outperform,-0.0
2006-01-30,Jefferies,12 month,3,hold,40.0
2006-01-30,FBR Capital Markets,Not Provided,5,outperform,45.0
2006-01-30,Stifel,Not Provided,5,buy,42.0
2006-01-18,Lehman Brothers,Not Provided,1,underwt/neutral,38.0
2005-10-25,EVA Dimensions,Not Provided,3,hold,-0.0
2005-10-21,CIBC World Markets,Not Provided,3,sector perform,42.0
2005-10-18,Buckingham Research Group,Not Provided,3,neutral,-0.0
2005-08-18,UBS,Not Provided,5,buy 2,47.0
2005-08-16,Soleil Securities,Not Provided,5,buy,47.0
2005-04-06,J.P. Morgan,Not Provided,5,overweight,-0.0
2005-04-04,Stephens Inc,Not Provided,3,equalweight,-0.0
2006-02-17,EVA Dimensions,Not Provided,3,hold,-0.0
2006-02-14,UBS,Not Provided,5,buy 2,47.0
2006-01-31,Wells Fargo Securities,Not Provided,5,outperform,-0.0
2006-01-30,Jefferies,12 month,3,hold,40.0
2006-01-30,FBR Capital Markets,Not Provided,5,outperform,45.0
2006-01-30,Stifel,Not Provided,5,buy,42.0
2006-01-18,Lehman Brothers,Not Provided,1,underwt/neutral,38.0
2005-10-21,CIBC World Markets,Not Provided,3,sector perform,42.0
2005-10-18,Buckingham Research Group,Not Provided,3,neutral,-0.0
2005-08-16,Soleil Securities,Not Provided,5,buy,47.0
2005-04-06,J.P. Morgan,Not Provided,5,overweight,-0.0
2005-04-04,Stephens Inc,Not Provided,3,equalweight,-0.0
2006-03-27,FBR Capital Markets,Not Provided,5,outperform,50.0
2006-03-06,Stifel,Not Provided,5,buy,45.0
2006-02-17,EVA Dimensions,Not Provided,3,hold,-0.0
2006-02-14,UBS,Not Provided,5,buy 2,47.0
2006-01-31,Wells Fargo Securities,Not Provided,5,outperform,-0.0
2006-01-30,Jefferies,12 month,3,hold,40.0
2006-01-18,Lehman Brothers,Not Provided,1,underwt/neutral,38.0
2005-10-21,CIBC World Markets,Not Provided,3,sector perform,42.0
2005-10-18,Buckingham Research Group,Not Provided,3,neutral,-0.0
2005-08-16,Soleil Securities,Not Provided,5,buy,47.0
2005-04-06,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-04-27,Lehman Brothers,Not Provided,1,underwt/neutral,40.0
2006-04-27,Jefferies,Not Provided,5,buy,50.0
2006-04-27,FBR Capital Markets,Not Provided,5,outperform,53.0
2006-04-27,Wells Fargo Securities,Not Provided,5,outperform,-0.0
2006-04-26,Stifel,Not Provided,5,buy,45.0
2006-04-24,EVA Dimensions,Not Provided,3,hold,-0.0
2006-04-19,CIBC World Markets,18 month,5,sector outperform,50.0
2006-04-03,UBS,Not Provided,5,buy 2,54.0
2005-10-18,Buckingham Research Group,Not Provided,3,neutral,-0.0
2005-08-16,Soleil Securities,Not Provided,5,buy,47.0
2005-04-06,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-05-12,Lehman Brothers,Not Provided,1,underwt/neutral,44.0
2006-05-11,Stifel,Not Provided,5,buy,48.0
2006-04-27,Jefferies,Not Provided,5,buy,50.0
2006-04-27,FBR Capital Markets,Not Provided,5,outperform,53.0
2006-04-27,Wells Fargo Securities,Not Provided,5,outperform,-0.0
2006-04-24,EVA Dimensions,Not Provided,3,hold,-0.0
2006-04-19,CIBC World Markets,18 month,5,sector outperform,50.0
2006-04-03,UBS,Not Provided,5,buy 2,54.0
2005-10-18,Buckingham Research Group,Not Provided,3,neutral,-0.0
2005-08-16,Soleil Securities,Not Provided,5,buy,47.0
2005-04-06,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-06-19,CIBC World Markets,18 month,5,sector outperform,53.0
2006-06-09,FBR Capital Markets,Not Provided,5,outperform,53.0
2006-06-05,UBS,Not Provided,5,buy 2,56.0
2006-05-12,Lehman Brothers,Not Provided,1,underwt/neutral,44.0
2006-05-11,Stifel,Not Provided,5,buy,48.0
2006-04-27,Jefferies,Not Provided,5,buy,50.0
2006-04-27,Wells Fargo Securities,Not Provided,5,outperform,-0.0
2006-04-24,EVA Dimensions,Not Provided,3,hold,-0.0
2005-10-18,Buckingham Research Group,Not Provided,3,neutral,-0.0
2005-08-16,Soleil Securities,Not Provided,5,buy,47.0
2005-04-06,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-08-01,Jefferies,Not Provided,3,hold,50.0
2006-08-01,Wells Fargo Securities,Not Provided,5,outperform,-0.0
2006-07-31,UBS,Not Provided,5,buy 2,61.0
2006-07-31,FBR Capital Markets,Not Provided,5,outperform,56.0
2006-07-31,Stifel,Not Provided,5,buy,54.0
2006-06-19,CIBC World Markets,18 month,5,sector outperform,53.0
2006-05-12,Lehman Brothers,Not Provided,1,underwt/neutral,44.0
2006-04-24,EVA Dimensions,Not Provided,3,hold,-0.0
2005-10-18,Buckingham Research Group,Not Provided,3,neutral,-0.0
2005-08-16,Soleil Securities,Not Provided,5,buy,47.0
2005-04-06,J.P. Morgan,Not Provided,5,overweight,-0.0
2006-08-11,EVA Dimensions,Not Provided,1,sell,-0.0
2006-08-07,CIBC World Markets,18 month,5,sector outperform,56.0
