Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-16,BMO Capital Markets,12 month,5,outperform,36.0
2005-12-16,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-10-27,Credit Suisse,12 month,5,outperform,26.0
2005-08-10,Hilliard Lyons,Not Provided,3,neutral,-0.0
2005-06-16,Argus Research Corp,Not Provided,5,buy,-0.0
2005-05-26,Goldman Sachs,Not Provided,3,in-line,-0.0
2005-05-12,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
2006-01-12,Credit Suisse,12 month,5,outperform,26.0
2006-01-11,BMO Capital Markets,12 month,5,outperform,36.0
2005-12-16,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-08-10,Hilliard Lyons,Not Provided,3,neutral,-0.0
2005-06-16,Argus Research Corp,Not Provided,5,buy,-0.0
2005-05-12,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
2006-02-13,BMO Capital Markets,12 month,5,outperform,36.0
2006-02-13,Credit Suisse,12 month,5,outperform,41.0
2005-12-16,EVA Dimensions,Not Provided,5,strong buy,-0.0
2005-08-10,Hilliard Lyons,Not Provided,3,neutral,-0.0
2005-06-16,Argus Research Corp,Not Provided,5,buy,-0.0
2006-03-24,BMO Capital Markets,12 month,5,outperform,36.0
2006-03-07,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-03-03,Cowen,Not Provided,5,buy,42.0
2006-02-13,Credit Suisse,12 month,5,outperform,41.0
2005-08-10,Hilliard Lyons,Not Provided,3,neutral,-0.0
2005-06-16,Argus Research Corp,Not Provided,5,buy,-0.0
2006-05-01,BMO Capital Markets,12 month,5,outperform,39.0
2006-05-01,Credit Suisse,12 month,5,outperform,41.0
2006-03-07,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-03-03,Cowen,Not Provided,5,buy,42.0
2005-08-10,Hilliard Lyons,Not Provided,3,neutral,-0.0
2005-06-16,Argus Research Corp,Not Provided,5,buy,-0.0
2006-05-26,BMO Capital Markets,12 month,5,outperform,39.0
2006-05-26,Credit Suisse,12 month,5,outperform,41.0
2006-05-26,Cowen,Not Provided,5,buy,42.0
2006-05-19,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2006-05-11,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-05-10,Hilliard Lyons,Not Provided,3,neutral,-0.0
2005-06-16,Argus Research Corp,Not Provided,5,buy,-0.0
2006-06-28,Wall Street Access,Not Provided,5,strong buy,45.0
2006-06-27,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0
2006-06-20,BMO Capital Markets,12 month,5,outperform,42.0
2006-06-02,RBC Capital Markets,Not Provided,5,outperform,43.0
2006-05-26,Credit Suisse,12 month,5,outperform,41.0
2006-05-26,Cowen,Not Provided,5,buy,42.0
2006-05-11,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-05-10,Hilliard Lyons,Not Provided,3,neutral,-0.0
2005-06-16,Argus Research Corp,Not Provided,5,buy,-0.0
2006-07-31,BMO Capital Markets,12 month,5,outperform,46.0
2006-07-31,RBC Capital Markets,Not Provided,5,outperform,48.0
2006-07-31,Credit Suisse,12 month,3,neutral,45.0
2006-07-31,Wall Street Access,Not Provided,5,strong buy,49.0
2006-07-28,Cowen,12 month,5,buy,48.0
2006-07-21,A.G. Edwards & Sons Inc,12 month,5,buy,45.0
2006-05-11,EVA Dimensions,Not Provided,5,strong buy,-0.0
2006-05-10,Hilliard Lyons,Not Provided,3,neutral,-0.0
2005-06-16,Argus Research Corp,Not Provided,5,buy,-0.0
2006-08-30,Jefferies,Not Provided,3,hold,45.0
