Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-10-25,UBS,Not Provided,3,neutral 1,30.0
2005-10-18,Buckingham Research Group,Not Provided,4,accumulate,-0.0
2005-10-18,Greenwich Consultants LLC,Not Provided,-2147483648,not rated,32.6
2005-09-08,EVA Dimensions,Not Provided,5,buy,-0.0
2005-08-26,J.P. Morgan,Not Provided,5,overweight,-0.0
2005-08-05,Credit Suisse,12 month,1,underperform,32.0
2005-06-23,Edward Jones,Not Provided,5,buy,-0.0
2005-05-12,KeyBanc Capital Markets,12 month,5,buy,35.0
2005-01-04,Longbow Research,Not Provided,3,neutral,-0.0
2006-01-24,Credit Suisse,12 month,1,underperform,38.0
2006-01-23,EVA Dimensions,Not Provided,3,hold,-0.0
2006-01-04,UBS,Not Provided,3,neutral 1,38.0
2006-01-04,J.P. Morgan,Not Provided,3,neutral,-0.0
2006-01-04,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
2005-10-18,Buckingham Research Group,Not Provided,4,accumulate,-0.0
2005-10-18,Greenwich Consultants LLC,Not Provided,-2147483648,not rated,32.6
2005-06-23,Edward Jones,Not Provided,5,buy,-0.0
2005-01-04,Longbow Research,Not Provided,3,neutral,-0.0
2006-02-03,Credit Suisse,12 month,1,underperform,38.0
2006-02-03,UBS,Not Provided,3,neutral 1,40.0
2006-02-02,EVA Dimensions,Not Provided,1,sell,-0.0
2006-01-04,J.P. Morgan,Not Provided,3,neutral,-0.0
2006-01-04,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
2005-10-18,Buckingham Research Group,Not Provided,4,accumulate,-0.0
2005-10-18,Greenwich Consultants LLC,Not Provided,-2147483648,not rated,32.6
2005-06-23,Edward Jones,Not Provided,5,buy,-0.0
2005-01-04,Longbow Research,Not Provided,3,neutral,-0.0
2006-02-03,Credit Suisse,12 month,1,underperform,38.0
2006-02-03,UBS,Not Provided,3,neutral 1,40.0
2006-02-02,EVA Dimensions,Not Provided,1,sell,-0.0
2006-01-04,J.P. Morgan,Not Provided,3,neutral,-0.0
2006-01-04,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
2005-10-18,Buckingham Research Group,Not Provided,4,accumulate,-0.0
2005-10-18,Greenwich Consultants LLC,Not Provided,-2147483648,not rated,32.6
2005-06-23,Edward Jones,Not Provided,5,buy,-0.0
2005-01-04,Longbow Research,Not Provided,3,neutral,-0.0
2006-04-03,Credit Suisse,12 month,1,underperform,38.0
2006-02-03,UBS,Not Provided,3,neutral 1,40.0
2006-02-02,EVA Dimensions,Not Provided,1,sell,-0.0
2006-01-04,J.P. Morgan,Not Provided,3,neutral,-0.0
2006-01-04,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
2005-10-18,Buckingham Research Group,Not Provided,4,accumulate,-0.0
2005-10-18,Greenwich Consultants LLC,Not Provided,-2147483648,not rated,32.6
2005-06-23,Edward Jones,Not Provided,5,buy,-0.0
2005-01-04,Longbow Research,Not Provided,3,neutral,-0.0
2006-05-23,Credit Suisse,12 month,1,underperform,38.0
2006-05-03,EVA Dimensions,Not Provided,1,sell,-0.0
2006-02-03,UBS,Not Provided,3,neutral 1,40.0
2006-01-04,J.P. Morgan,Not Provided,3,neutral,-0.0
2006-01-04,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
2005-10-18,Buckingham Research Group,Not Provided,4,accumulate,-0.0
2005-10-18,Greenwich Consultants LLC,Not Provided,-2147483648,not rated,32.6
2005-06-23,Edward Jones,Not Provided,5,buy,-0.0
2005-01-04,Longbow Research,Not Provided,3,neutral,-0.0
