Date,Firm Name,Period,Rating,Recommendation,Target Price
2007-02-22,Goldman Sachs,Not Provided,5,Buy/Neutral,34.0
2005-11-07,Barclays,Not Provided,3,equalwt/neutral,22.67
2007-02-22,Goldman Sachs,Not Provided,5,Buy/Neutral,34.0
2005-11-07,Barclays,Not Provided,3,equalwt/neutral,22.67
2007-02-22,Goldman Sachs,Not Provided,5,Buy/Neutral,34.0
2005-11-07,Barclays,Not Provided,3,equalwt/neutral,22.67
2007-02-22,Goldman Sachs,Not Provided,5,Buy/Neutral,34.0
2005-11-07,Barclays,Not Provided,3,equalwt/neutral,22.67
2007-06-06,Barclays,Not Provided,3,equalwt/neutral,-0.0
2007-02-22,Goldman Sachs,Not Provided,5,Buy/Neutral,34.0
2007-06-06,Barclays,Not Provided,3,equalwt/neutral,-0.0
2007-02-22,Goldman Sachs,Not Provided,5,Buy/Neutral,34.0
2007-06-06,Barclays,Not Provided,3,equalwt/neutral,-0.0
2007-02-22,Goldman Sachs,Not Provided,5,Buy/Neutral,34.0
2007-06-06,Barclays,Not Provided,3,equalwt/neutral,-0.0
2007-02-22,Goldman Sachs,Not Provided,5,Buy/Neutral,34.0
2007-10-31,Goldman Sachs,Not Provided,5,Buy/Neutral,25.0
2007-06-06,Barclays,Not Provided,3,equalwt/neutral,-0.0
2007-10-31,Goldman Sachs,Not Provided,5,Buy/Neutral,25.0
2007-06-06,Barclays,Not Provided,3,equalwt/neutral,-0.0
2007-12-05,Goldman Sachs,12 month,3,neutral/neutral,22.0
2007-06-06,Barclays,Not Provided,3,equalwt/neutral,-0.0
2008-01-29,Barclays,Not Provided,3,equalwt/neutral,22.0
2008-01-16,Goldman Sachs,12 month,3,neutral/neutral,22.0
2008-01-29,Barclays,Not Provided,3,equalwt/neutral,22.0
2008-01-16,Goldman Sachs,12 month,3,neutral/neutral,22.0
2008-03-20,Goldman Sachs,12 month,3,neutral/neutral,22.0
2008-01-29,Barclays,Not Provided,3,equalwt/neutral,22.0
2008-03-20,Goldman Sachs,12 month,3,neutral/neutral,22.0
2008-01-29,Barclays,Not Provided,3,equalwt/neutral,22.0
2008-05-05,Goldman Sachs,12 month,3,neutral/neutral,25.0
2008-05-02,UBS,12 month,3,neutral,23.0
2008-01-29,Barclays,Not Provided,3,equalwt/neutral,22.0
2008-05-05,Goldman Sachs,12 month,3,neutral/neutral,25.0
2008-05-02,UBS,12 month,3,neutral,23.0
2008-01-29,Barclays,Not Provided,3,equalwt/neutral,22.0
2008-07-17,Goldman Sachs,12 month,5,Buy/Neutral,24.0
2008-07-02,Barclays,Not Provided,3,equalwt/neutral,23.0
2008-05-02,UBS,12 month,3,neutral,23.0
2008-07-17,Goldman Sachs,12 month,5,Buy/Neutral,24.0
2008-07-02,Barclays,Not Provided,3,equalwt/neutral,23.0
2008-05-02,UBS,12 month,3,neutral,23.0
2008-09-24,Barclays,Not Provided,3,equalwt/neutral,23.0
2008-07-17,Goldman Sachs,12 month,5,Buy/Neutral,24.0
2008-05-02,UBS,12 month,3,neutral,23.0
2008-10-14,Goldman Sachs,6 month,5,Buy/Neutral,23.0
2008-09-24,Barclays,Not Provided,3,equalwt/neutral,23.0
2008-05-02,UBS,12 month,3,neutral,23.0
2008-11-25,Goldman Sachs,6 month,5,Buy/Neutral,18.0
2008-11-13,UBS,Not Provided,3,neutral,16.0
2008-09-24,Barclays,Not Provided,3,equalwt/neutral,23.0
2008-12-11,Goldman Sachs,6 month,5,Buy/Neutral,18.0
2008-11-13,UBS,Not Provided,3,neutral,16.0
2008-09-24,Barclays,Not Provided,3,equalwt/neutral,23.0
2009-01-20,Barclays,Not Provided,3,equalwt/neutral,20.0
2008-12-11,Goldman Sachs,6 month,5,Buy/Neutral,18.0
2008-11-13,UBS,Not Provided,3,neutral,16.0
2009-02-24,Barclays,Not Provided,3,equalwt/neutral,17.0
2009-02-19,Goldman Sachs,6 month,5,Buy/Neutral,17.0
2009-02-19,UBS,Not Provided,3,neutral,16.0
2009-03-31,Gabelli & Co,Not Provided,5,buy,-0.0
2009-02-24,Barclays,Not Provided,3,equalwt/neutral,17.0
2009-02-19,Goldman Sachs,6 month,5,Buy/Neutral,17.0
2009-02-19,UBS,Not Provided,3,neutral,16.0
2009-04-30,Goldman Sachs,6 month,5,Buy/Neutral,18.0
2009-03-31,Gabelli & Co,Not Provided,5,buy,-0.0
2009-02-24,Barclays,Not Provided,3,equalwt/neutral,17.0
2009-02-19,UBS,Not Provided,3,neutral,16.0
2009-04-30,Goldman Sachs,6 month,5,Buy/Neutral,18.0
2009-03-31,Gabelli & Co,Not Provided,5,buy,-0.0
2009-02-24,Barclays,Not Provided,3,equalwt/neutral,17.0
2009-02-19,UBS,Not Provided,3,neutral,16.0
2009-06-25,Gabelli & Co,Not Provided,5,buy,-0.0
2009-04-30,Goldman Sachs,6 month,5,Buy/Neutral,18.0
2009-02-24,Barclays,Not Provided,3,equalwt/neutral,17.0
2009-02-19,UBS,Not Provided,3,neutral,16.0
2009-07-07,Barclays,Not Provided,3,equalwt/neutral,16.0
2009-06-25,Gabelli & Co,Not Provided,5,buy,-0.0
2009-04-30,Goldman Sachs,6 month,5,Buy/Neutral,18.0
2009-02-19,UBS,Not Provided,3,neutral,16.0
2009-08-12,Barclays,Not Provided,3,equalwt/neutral,17.0
2009-06-25,Gabelli & Co,Not Provided,5,buy,-0.0
2009-04-30,Goldman Sachs,6 month,5,Buy/Neutral,18.0
2009-02-19,UBS,Not Provided,3,neutral,16.0
2009-09-08,Goldman Sachs,12 month,5,Buy/Cautious,18.0
2009-08-12,Barclays,Not Provided,3,equalwt/neutral,17.0
2009-06-25,Gabelli & Co,Not Provided,5,buy,-0.0
2009-02-19,UBS,Not Provided,3,neutral,16.0
2009-09-08,Goldman Sachs,12 month,5,Buy/Cautious,18.0
