Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-29,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-12-22,Bernstein,Not Provided,3,market perform,45.0
2005-12-12,Davenport & Co,Not Provided,5,buy,50.0
2005-12-05,HSBC,Not Provided,3,neutral,47.0
2005-12-01,Stifel,Not Provided,3,hold,-0.0
2005-11-30,Morgan Stanley,Not Provided,3,Equalwt/In-Line,42.0
2005-11-30,Argus Research Corp,Not Provided,5,buy,-0.0
2005-11-23,Barclays,Not Provided,3,equalwt/positive,44.0
2005-11-02,EVA Dimensions,Not Provided,1,sell,-0.0
2005-10-27,Credit Suisse,12 month,3,neutral,40.0
2005-10-27,UBS,12 month,2,reduce 1,37.0
2005-08-12,Goldman Sachs,Not Provided,3,in-line,-0.0
2005-07-21,Bear Stearns & Co,Not Provided,1,underperform,-0.0
2005-05-31,Edward Jones,Not Provided,5,buy,-0.0
2005-04-25,UBS,12 month,2,reduce 1,44.0
2006-02-01,Morgan Stanley,Not Provided,3,Equalwt/In-Line,45.0
2006-02-01,Stifel,Not Provided,3,hold,-0.0
2006-01-13,Goldman Sachs,Not Provided,1,underperf/neutral,-0.0
2006-01-12,UBS,12 month,2,reduce 1,37.0
2005-12-29,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-12-22,Bernstein,Not Provided,3,market perform,45.0
2005-12-12,Davenport & Co,Not Provided,5,buy,50.0
2005-12-05,HSBC,Not Provided,3,neutral,47.0
2005-11-30,Argus Research Corp,Not Provided,5,buy,-0.0
2005-11-23,Barclays,Not Provided,3,equalwt/positive,44.0
2005-11-02,EVA Dimensions,Not Provided,1,sell,-0.0
2005-10-27,Credit Suisse,12 month,3,neutral,40.0
2005-07-21,Bear Stearns & Co,Not Provided,1,underperform,-0.0
2005-05-31,Edward Jones,Not Provided,5,buy,-0.0
2006-02-24,Stifel,Not Provided,3,hold,-0.0
2006-02-23,EVA Dimensions,Not Provided,3,hold,-0.0
2006-02-22,UBS,12 month,2,reduce 1,37.0
