Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-28,J.P. Morgan,Not Provided,3,neutral,-0.0
2005-12-27,Lehman Brothers,Not Provided,3,equalwt/neutral,20.0
2005-12-23,Argus Research Corp,Not Provided,5,buy,-0.0
2005-12-23,Credit Suisse,12 month,3,neutral,20.0
2005-12-23,CIBC World Markets,Not Provided,5,sector outperform,26.0
2005-12-23,Prudential Equity Group Inc,Not Provided,1,underweight,20.0
2005-12-22,Rochdale Securities,Not Provided,3,hold,20.46
2005-12-07,Edward Jones,Not Provided,3,hold,-0.0
2005-12-06,Morgan Stanley,12 month,1,Underwt/Attractive,24.0
2005-10-24,HSBC,Not Provided,3,neutral,28.0
2005-10-14,Bear Stearns & Co,Not Provided,1,underperform,-0.0
2005-09-06,UBS,Not Provided,2,reduce 2,16.0
2005-09-02,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
2005-09-02,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
2005-05-12,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
2006-01-25,HSBC,Not Provided,3,neutral,26.29
2006-01-24,Morgan Stanley,12 month,3,Equalwt/Attractive,26.29
2006-01-24,Lehman Brothers,Not Provided,-2147483648,susp/neutral,-0.0
2006-01-24,Argus Research Corp,Not Provided,1,sell,-0.0
2006-01-24,Credit Suisse,12 month,3,neutral,20.0
2006-01-24,CIBC World Markets,Not Provided,3,sector perform,26.0
2006-01-23,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
2006-01-23,Prudential Equity Group Inc,Not Provided,1,underweight,20.0
2005-12-22,Rochdale Securities,Not Provided,3,hold,20.46
2005-12-07,Edward Jones,Not Provided,3,hold,-0.0
2005-10-14,Bear Stearns & Co,Not Provided,1,underperform,-0.0
2005-09-06,UBS,Not Provided,2,reduce 2,16.0
2005-09-02,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
2005-09-02,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
2005-05-12,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
2006-02-15,Rochdale Securities,Not Provided,3,hold,20.46
2006-02-09,CIBC World Markets,Not Provided,3,sector perform,26.0
2006-01-25,HSBC,Not Provided,3,neutral,26.29
2006-01-24,Morgan Stanley,12 month,3,Equalwt/Attractive,26.29
2006-01-24,Lehman Brothers,Not Provided,-2147483648,susp/neutral,-0.0
2006-01-24,Argus Research Corp,Not Provided,1,sell,-0.0
2006-01-24,Credit Suisse,12 month,3,neutral,20.0
2006-01-23,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
2006-01-23,Prudential Equity Group Inc,Not Provided,1,underweight,20.0
2005-12-07,Edward Jones,Not Provided,3,hold,-0.0
2005-10-14,Bear Stearns & Co,Not Provided,1,underperform,-0.0
2005-09-06,UBS,Not Provided,2,reduce 2,16.0
2005-09-02,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
2005-09-02,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
2005-05-12,KeyBanc Capital Markets,Not Provided,3,hold,-0.0
2006-03-15,Rochdale Securities,Not Provided,3,hold,22.0
2006-03-07,Edward Jones,Not Provided,3,hold,-0.0
2006-03-07,HSBC,Not Provided,3,neutral,26.29
2006-02-09,CIBC World Markets,Not Provided,3,sector perform,26.0
2006-01-24,Morgan Stanley,12 month,3,Equalwt/Attractive,26.29
2006-01-24,Lehman Brothers,Not Provided,-2147483648,susp/neutral,-0.0
2006-01-24,Argus Research Corp,Not Provided,1,sell,-0.0
2006-01-24,Credit Suisse,12 month,3,neutral,20.0
2006-01-23,J.P. Morgan,Not Provided,-2147483648,restricted,-0.0
2006-01-23,Prudential Equity Group Inc,Not Provided,1,underweight,20.0
2005-10-14,Bear Stearns & Co,Not Provided,1,underperform,-0.0
2005-09-06,UBS,Not Provided,2,reduce 2,16.0
