Date,Firm Name,Period,Rating,Recommendation,Target Price
2005-12-21,Goldman Sachs,Not Provided,1,underperf/attractive,-0.0
2005-11-07,Needham & Co,Not Provided,3,hold,-0.0
2005-11-07,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
2005-10-28,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
2005-10-28,"Broadpoint Capital, Inc",Not Provided,3,neutral,-0.0
2005-10-28,Prudential Equity Group Inc,Not Provided,1,underweight,3.0
2005-10-28,Piper Jaffray,Not Provided,1,underperform,1.8
2005-09-21,Argus Research Corp,Not Provided,3,hold,-0.0
2005-08-19,First Global Stockbroking,Not Provided,3,market perform,-0.0
2005-08-16,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
2006-01-18,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
2005-12-21,Goldman Sachs,Not Provided,1,underperf/attractive,-0.0
2005-11-07,Needham & Co,Not Provided,3,hold,-0.0
2005-11-07,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
2005-10-28,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
2005-10-28,"Broadpoint Capital, Inc",Not Provided,3,neutral,-0.0
2005-10-28,Prudential Equity Group Inc,Not Provided,1,underweight,3.0
2005-10-28,Piper Jaffray,Not Provided,1,underperform,1.8
2005-09-21,Argus Research Corp,Not Provided,3,hold,-0.0
2005-08-19,First Global Stockbroking,Not Provided,3,market perform,-0.0
2006-02-09,Prudential Equity Group Inc,Not Provided,1,underweight,3.0
2006-02-06,Rochdale Securities,Not Provided,5,buy,5.25
2006-02-03,Bear Stearns & Co,Not Provided,1,underperform,-0.0
2006-02-03,Needham & Co,Not Provided,3,hold,-0.0
2006-02-02,Goldman Sachs,Not Provided,1,underperf/attractive,-0.0
2006-01-18,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
2005-11-07,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
2005-10-28,"Broadpoint Capital, Inc",Not Provided,3,neutral,-0.0
2005-09-21,Argus Research Corp,Not Provided,3,hold,-0.0
2005-08-19,First Global Stockbroking,Not Provided,3,market perform,-0.0
2006-03-27,Rochdale Securities,Not Provided,5,buy,5.0
2006-02-09,Prudential Equity Group Inc,Not Provided,1,underweight,3.0
2006-02-03,Bear Stearns & Co,Not Provided,1,underperform,-0.0
2006-02-03,Needham & Co,Not Provided,3,hold,-0.0
2006-02-02,Goldman Sachs,Not Provided,1,underperf/attractive,-0.0
2006-01-18,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
2005-11-07,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
2005-10-28,"Broadpoint Capital, Inc",Not Provided,3,neutral,-0.0
2005-09-21,Argus Research Corp,Not Provided,3,hold,-0.0
2005-08-19,First Global Stockbroking,Not Provided,3,market perform,-0.0
2006-05-01,Rochdale Securities,Not Provided,5,buy,5.0
2006-04-28,Goldman Sachs,Not Provided,1,underperf/attractive,-0.0
2006-04-28,Needham & Co,Not Provided,3,hold,-0.0
2006-04-24,"Broadpoint Capital, Inc",Not Provided,3,neutral,-0.0
2006-02-03,Bear Stearns & Co,Not Provided,1,underperform,-0.0
2006-01-18,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
2005-11-07,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
2005-09-21,Argus Research Corp,Not Provided,3,hold,-0.0
2005-08-19,First Global Stockbroking,Not Provided,3,market perform,-0.0
2006-05-05,Goldman Sachs,Not Provided,3,in-line/neutral,-0.0
2006-05-01,Rochdale Securities,Not Provided,5,buy,5.0
2006-04-28,Needham & Co,Not Provided,3,hold,-0.0
2006-04-24,"Broadpoint Capital, Inc",Not Provided,3,neutral,-0.0
2006-02-03,Bear Stearns & Co,Not Provided,1,underperform,-0.0
2006-01-18,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
2005-11-07,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
2005-09-21,Argus Research Corp,Not Provided,3,hold,-0.0
2005-08-19,First Global Stockbroking,Not Provided,3,market perform,-0.0
2006-06-26,Goldman Sachs,Not Provided,1,underperf/neutral,1.57
2006-06-14,Rochdale Securities,Not Provided,5,buy,3.83
2006-04-28,Needham & Co,Not Provided,3,hold,-0.0
2006-04-24,"Broadpoint Capital, Inc",Not Provided,3,neutral,-0.0
2006-02-03,Bear Stearns & Co,Not Provided,1,underperform,-0.0
2006-01-18,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
2005-11-07,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
2005-09-21,Argus Research Corp,Not Provided,3,hold,-0.0
2005-08-19,First Global Stockbroking,Not Provided,3,market perform,-0.0
2006-07-20,Goldman Sachs,Not Provided,1,underperf/attractive,1.57
2006-06-14,Rochdale Securities,Not Provided,5,buy,3.83
2006-04-28,Needham & Co,Not Provided,3,hold,-0.0
2006-02-03,Bear Stearns & Co,Not Provided,1,underperform,-0.0
2006-01-18,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
2005-11-07,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
2005-09-21,Argus Research Corp,Not Provided,3,hold,-0.0
2005-08-19,First Global Stockbroking,Not Provided,3,market perform,-0.0
2006-08-24,Bear Stearns & Co,Not Provided,3,peerperform,-0.0
2006-08-23,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0
2006-08-16,Argus Research Corp,Not Provided,1,sell,-0.0
2006-08-04,Needham & Co,Not Provided,3,hold,-0.0
2006-01-18,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0
2005-11-07,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0
2005-08-19,First Global Stockbroking,Not Provided,3,market perform,-0.0
