Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-02-28,1.9319
2006-05-31,1.9216
2006-08-31,1.7827
2006-11-30,1.4523
2007-02-28,0.7554
2007-05-31,0.2308
2007-08-31,0.0878
2007-11-30,0.1924
2008-02-29,0.6545
2008-05-31,0.9276
2008-08-31,0.8312
2008-11-30,1.5216
2009-02-28,-1.3888
2009-05-31,0.4529
2009-08-31,0.5781
2009-11-30,2.497
2010-02-28,-1.9489
2010-05-31,-1.7375
2010-08-31,-0.4366
2010-11-30,0.7965
2011-02-28,2.4536
2011-05-31,2.4339
2011-08-31,2.3184
2011-11-30,2.3903
2012-02-29,2.8462
2012-05-31,2.2909
2012-08-31,1.514
2012-11-30,0.66
2013-02-28,-0.0857
2013-05-31,1.1
2013-08-31,0.233
2013-11-30,1.4215
2014-02-28,1.1743
2014-05-31,1.2225
2014-08-31,1.1081
2014-11-30,0.8345
2015-02-28,1.5725
2015-05-31,2.0725
2015-08-31,1.7606
2015-11-30,2.6152
2016-02-29,1.0566
2016-05-31,1.9325
2016-08-31,1.4201
2016-11-30,1.4645
2017-02-28,1.4962
