Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.8955
2006-06-30,0.26
2006-09-29,-0.2144
2006-12-29,0.315
2007-03-30,1.1084
2007-06-29,3.9584
2007-09-28,6.9504
2007-12-28,2.336
2008-03-28,1.1506
2008-06-27,0.2538
2008-09-26,0.156
2008-12-26,-2.546
2009-03-27,-0.0707
2009-06-26,-0.1141
2009-09-25,0.2107
2009-12-25,0.4873
2010-03-26,-1.1788
2010-06-25,-0.5579
2010-09-24,-0.3557
2010-12-31,0.3456
2011-04-01,0.6806
2011-07-01,0.9392
2011-09-30,0.4388
2011-12-31,2.1051
2012-03-30,1.064
2012-06-29,-8.5913
2012-09-28,-5.0948
2012-12-28,-7.4653
2013-03-29,-126.0452
2013-06-28,2.7684
2013-09-27,0.3614
2013-12-27,-1.6967
2014-03-28,-5.1281
2014-06-27,0.641
2014-09-30,0.4263
2014-12-26,1.5792
2015-03-27,24.8093
2015-06-26,-1.3107
2015-09-25,-1.3657
2015-12-25,-2.1905
2016-03-25,-2.0092
2016-06-24,-3.0005
2016-09-23,-3.655
2016-12-30,1.7692
2017-03-31,1.2685
