Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-04-01,1.0694
2006-07-01,1.3437
2006-09-30,2.2188
2006-12-30,0.9097
2007-03-31,0.6161
2007-06-30,0.8232
2007-09-29,0.743
2007-12-29,0.9577
2008-03-29,1.4662
2008-06-28,0.4726
2008-09-27,0.9527
2008-12-27,-15.079
2009-03-28,-19.3197
2009-06-27,-5.0029
2009-09-26,-13.509
2009-12-26,-2.7252
2010-03-27,-1.1628
2010-07-03,0.5125
2010-10-02,1.8225
2011-01-01,1.948
2011-04-02,1.9128
2011-07-02,1.8877
2011-10-01,0.869
2011-12-31,1.1514
2012-03-31,1.2878
2012-06-30,1.6367
2012-09-29,1.4305
2012-12-29,3.9586
2013-03-30,1.2036
2013-06-30,0.6858
2013-09-28,-7.1663
2013-12-28,-2.149
2014-03-29,-1.7752
2014-06-28,-0.0396
2014-09-27,0.6422
2014-12-27,1.3568
2015-03-28,1.4028
2015-06-27,0.6714
2015-09-26,4.6438
2015-12-26,-0.4361
2016-03-26,0.1411
2016-07-02,-0.3562
2016-10-01,-6.8518
2016-12-31,1.601
2017-04-01,-0.8575
