Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,1.75
2006-06-30,1.4451
2006-09-30,-1.9392
2006-12-31,-0.6209
2007-03-31,-0.3774
2007-06-30,-0.628
2007-09-30,-2.1049
2007-12-31,-4.7829
2008-03-31,-2.8701
2008-09-30,0.8947
2008-12-31,3.2406
2009-03-31,3.5703
2009-09-30,4.7094
2009-12-31,5.6856
2010-03-31,-4.5781
2010-06-30,-0.9067
2010-09-30,-4.8872
2010-12-31,-0.991
2011-03-31,-3.3799
2011-06-30,6.4384
2011-09-30,1.4188
2011-12-31,0.7647
2012-03-31,-0.1588
2012-06-30,0.7809
2012-09-30,0.7997
2012-12-31,1.8711
2013-03-31,-1.0833
2013-06-30,7.7864
2013-09-30,24.0522
2013-12-31,-1.6742
2014-03-31,-2.4713
2014-06-30,-15.6198
2014-09-30,-5.6402
2014-12-31,0.1591
2015-03-31,1.3657
2015-06-30,0.312
2015-09-30,2.4434
2015-12-31,-5.7523
2016-03-31,-3.0467
2016-06-30,-6.9988
2016-09-30,-2.3632
2016-12-31,-1.6154
2017-03-31,11.6463
