Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.4856
2006-06-30,0.3624
2006-09-30,-0.5302
2007-03-31,1.1151
2007-06-30,1.5933
2007-09-30,-3.9982
2007-12-31,9.9907
2008-03-31,2.129
2008-06-30,3.5971
2008-09-30,1.2824
2008-12-31,-1.0275
2009-03-31,0.4523
2009-06-30,1.0947
2009-09-30,1.3709
2009-12-31,-4.5391
2010-03-31,-1.2552
2010-06-30,-0.48
2010-09-30,0.1874
2010-12-31,1.4331
2011-03-31,1.0336
2011-06-30,1.4459
2011-09-30,1.1515
2011-12-31,0.6418
2012-03-31,6.589
2012-06-30,-1.6512
2012-09-30,-0.4227
2012-12-31,0.2775
2013-03-31,0.6116
2013-06-30,0.6049
2013-09-30,0.1176
2013-12-31,-0.2647
2014-03-31,0.4525
2014-06-30,-3.7278
2014-09-30,-2.8009
2014-12-31,2.7748
2015-03-31,1.0025
2015-06-30,3.3259
2015-09-30,8.9881
2015-12-31,1.0927
2016-03-31,6.6738
2016-06-30,2.0706
2016-09-30,3.495
2016-12-31,-0.681
