Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,1.1109
2006-06-30,1.8908
2006-09-30,2.3335
2007-03-31,1.3935
2007-06-30,1.0692
2007-09-29,1.0693
2007-12-29,0.0609
2008-03-29,0.0941
2008-06-28,-0.1826
2008-09-27,0.0333
2009-01-03,1.7244
2009-04-04,1.2659
2009-07-04,7.1018
2009-10-03,5.1638
2010-01-02,3.3192
2010-04-03,1.9912
2010-07-03,0.6281
2010-10-02,0.1467
2011-01-01,0.0941
2011-04-02,0.2119
2011-07-02,0.5449
2011-10-01,-0.3762
2011-12-31,-1.5598
2012-03-31,-7.1779
2012-06-30,4.401
2012-09-29,0.3962
2012-12-29,0.9051
2013-03-30,0.9383
2013-06-29,-7.136
2013-09-28,6.6505
2013-12-28,4.4084
2014-03-29,15.9138
2014-06-28,7.6611
2014-09-27,7.2176
2015-01-03,8.9791
2015-04-04,-2.6178
2015-07-04,-0.7612
2015-10-03,-1.4319
2016-01-02,28.679
2016-04-02,1.9878
2016-07-02,0.9878
2016-10-01,0.6866
