Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-31,0.0463
2006-04-30,1.0882
2006-07-31,3.0145
2006-10-31,2.0376
2007-01-31,0.6974
2007-04-30,1.2913
2007-07-31,0.5486
2007-10-31,0.4405
2008-01-31,2.0023
2008-04-30,1.0862
2008-07-31,1.0311
2008-10-31,-12.2162
2009-01-31,-0.8146
2009-04-30,-0.265
2009-07-31,-0.1096
2009-10-31,2.0247
2010-01-31,-0.6307
2010-04-30,-0.2298
2010-07-31,0.1033
2010-10-31,0.5234
2011-01-31,1.1325
2011-04-30,0.8339
2011-07-31,0.5991
2011-10-31,1.209
2012-01-31,3.5196
2012-04-30,3.5664
2012-07-31,13.4951
2012-10-31,2.8786
2013-01-31,1.9095
2013-04-30,0.4437
2013-07-31,0.9912
2013-10-31,0.8189
2014-01-31,0.8161
2014-04-30,0.4646
2014-07-31,1.2036
2014-10-31,1.1096
2015-01-31,-1.5226
2015-04-30,0.4662
2015-07-31,28.0459
2015-10-31,3.7387
2016-01-31,1.0411
2016-04-30,0.2457
2016-07-31,0.2347
2016-10-31,-1.581
2017-01-31,-2.2977
