Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-28,0.5197
2006-04-29,1.202
2006-07-29,0.0719
2006-10-28,0.1613
2007-02-03,0.7964
2007-05-05,1.3739
2007-08-04,1.5046
2007-11-03,-9.8717
2008-02-02,-1.7239
2008-05-03,-1.0989
2008-08-02,-0.4858
2008-11-01,0.6392
2009-01-31,1.0625
2009-05-02,2.1011
2009-08-01,1.4878
2009-10-31,3.1475
2010-01-30,1.9869
2010-05-01,-0.6133
2010-07-31,-56.1557
2010-10-30,25.8977
2011-01-29,2.2672
2011-04-30,16.9399
2011-07-30,-2.8914
2011-10-29,-0.5271
2012-01-28,1.8963
2012-04-28,0.4739
2012-07-28,0.7162
2012-10-27,0.8722
2013-02-02,0.6942
2013-05-04,0.5654
2013-08-03,-0.4556
2013-11-02,-2.2648
2014-02-01,-9.6619
2014-05-03,0.2099
2014-08-02,-1.9053
2014-11-01,19.2337
2015-01-31,-3.2853
2015-05-02,-0.4234
2015-08-01,2.0302
2015-10-31,1.9247
2016-01-30,0.9834
2016-04-30,-2.5188
2016-07-30,-0.534
2016-10-29,-0.4343
2017-01-28,-5.5806
