Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-04-01,-0.1456
2006-07-01,2.5063
2006-09-30,2.4993
2006-12-31,1.7043
2007-03-31,1.5303
2007-06-30,0.6121
2007-09-29,0.4566
2007-12-31,0.3418
2008-03-29,0.8707
2008-06-28,1.2152
2008-09-27,0.828
2008-12-31,0.3775
2009-04-04,0.2884
2009-07-04,0.5663
2009-10-03,1.3871
2009-12-31,1.2906
2010-04-03,-0.0859
2010-07-03,-0.297
2010-10-02,0.7885
2010-12-31,1.1242
2011-04-02,1.1244
2011-07-02,1.8526
2011-10-01,1.3644
2011-12-31,0.5357
2012-03-31,-2.5341
2012-06-30,-3.0776
2012-09-29,-0.2965
2012-12-31,118.2366
2013-03-30,0.4597
2013-06-29,-32.0237
2013-09-28,2.47
2013-12-31,0.6886
2014-03-29,329.9535
2014-06-28,1.8251
2014-09-27,0.6014
2014-12-31,0.4589
2015-04-04,-0.4914
2015-07-04,0.0229
2015-10-03,3.1375
2015-12-31,14.6872
2016-04-02,3.5555
2016-07-02,0.5858
2016-10-01,1.4479
2016-12-31,-0.0387
2017-04-01,-0.5153
