Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.4318
2006-06-30,29.5238
2006-09-30,-0.094
2006-12-31,0.3217
2007-03-31,0.1634
2007-06-30,0.3156
2007-09-30,0.9698
2007-12-31,1.1056
2008-03-31,2.7858
2008-06-30,1.4338
2008-09-30,1.5072
2008-12-31,0.3696
2009-03-31,1.8829
2009-06-30,1.5094
2009-09-30,18.1828
2009-12-31,-0.8357
2010-03-31,-0.0705
2010-06-30,0.1797
2010-09-30,1.5821
2010-12-31,2.5794
2011-03-31,2.7303
2011-06-30,3.3402
2011-09-30,1.0153
2011-12-31,1.0419
2012-03-31,1.5832
2012-06-30,-6.3535
2012-09-30,-3.5753
2012-12-31,-0.1237
2013-03-31,-2.9169
2013-06-30,-0.9754
2013-09-30,-1.0483
2013-12-31,-0.1933
2014-03-31,1.2094
2014-06-30,2.0203
2014-09-30,1.6079
2014-12-31,1.5347
2015-03-31,-4.6623
2015-06-30,-0.4659
2015-09-30,-5.2892
2015-12-31,-0.1091
2016-03-31,11.0386
2016-06-30,1.1998
2016-09-30,-0.4663
2016-12-31,0.5326
