Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-12-31,1.252
2007-03-31,1.3659
2007-06-30,1.3384
2007-09-30,0.8374
2007-12-31,0.7493
2008-03-31,0.3631
2008-06-30,0.6854
2008-09-30,1.2993
2008-12-31,0.5401
2009-03-31,1.6042
2009-06-30,0.776
2009-09-30,0.4923
2009-12-31,1.4098
2010-03-31,0.6099
2010-06-30,0.5608
2010-09-30,0.9758
2010-12-31,1.0786
2011-03-31,1.5776
2011-06-30,1.4647
2011-09-30,0.9208
2011-12-31,1.0802
2012-03-31,0.5682
2012-06-30,1.166
2012-09-30,0.7429
2012-12-31,1.4272
2013-03-31,1.0497
2013-06-30,0.4004
2013-09-30,1.4158
2013-12-31,0.8466
2014-03-31,1.3514
2014-06-30,1.321
2014-09-30,0.8673
2014-12-31,0.6561
2015-03-31,0.2734
2015-06-30,0.4612
2015-09-30,0.8432
2015-12-31,0.2789
2016-03-31,-0.222
2016-06-30,-0.1588
2016-09-30,-0.3312
2016-12-31,-0.043
2017-03-31,0.3024
