Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-02-28,1.6404
2006-05-31,0.5792
2006-08-31,0.6625
2006-11-30,0.0268
2007-02-28,0.5548
2007-05-31,0.3635
2007-08-31,0.5221
2007-11-30,0.8686
2008-02-29,0.7254
2008-05-31,0.6748
2008-08-31,0.5486
2008-11-30,0.0002
2009-02-28,0.0358
2009-05-31,0.2131
2009-08-31,0.3328
2009-11-30,0.3213
2010-02-28,2.8351
2010-05-31,0.4775
2010-08-31,0.0866
2010-11-30,-0.3403
2011-02-28,-1.6723
2011-05-31,-0.5458
2011-08-31,0.376
2011-11-30,0.4256
2012-02-29,0.2887
2012-05-31,0.534
2012-08-31,0.5301
2012-11-30,0.3772
2013-02-28,0.5527
2013-05-31,0.4024
2013-08-31,0.6483
2013-11-30,0.7357
2014-02-28,0.7266
2014-05-31,1.5178
2014-08-31,0.7136
2014-11-30,0.4927
2015-02-28,0.8545
2015-05-31,0.189
2015-08-31,0.6668
2015-11-30,0.9273
2016-02-29,0.5382
2016-05-31,0.6933
2016-08-31,0.5776
2016-11-30,0.3427
2017-02-28,0.6812
