Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,16.6925
2006-06-30,3.0959
2006-09-30,2.269
2006-12-31,1.8667
2007-03-31,3.297
2007-06-30,-2.7153
2007-09-30,6.6733
2007-12-31,1.4227
2008-03-31,0.7892
2008-06-30,1.3161
2008-09-30,-1.4377
2008-12-31,-2.5329
2009-03-31,-5.1667
2009-06-30,3.2902
2009-09-30,4.3366
2009-12-31,1.1583
2010-03-31,-2.5479
2010-06-30,-0.1133
2010-09-30,0.3747
2010-12-31,-0.0909
2011-03-31,0.4327
2011-06-30,1.9468
2011-09-30,-2.4218
2011-12-31,-0.538
2012-03-31,0.3629
2012-06-30,0.4203
2012-09-30,0.8461
2012-12-31,3.4553
2013-03-31,0.7596
2013-06-30,5.9998
2013-12-31,1.5753
2014-03-31,11.9384
2014-06-30,3.5919
2014-09-30,1.6417
2014-12-31,2.0491
2015-03-31,-10.2174
2015-06-30,-1.25
2015-09-30,4.3108
2015-12-31,1.5344
2016-03-31,0.6026
2016-06-30,0.0875
2016-09-30,-0.705
2016-12-31,-0.5575
2017-03-31,-0.5
