Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,1.2176
2006-06-30,0.9821
2006-09-30,0.9662
2006-12-31,0.816
2007-03-31,1.1388
2007-06-30,0.3646
2007-09-30,-0.0543
2007-12-31,0.2652
2008-03-31,0.9343
2008-06-30,1.028
2008-09-30,0.8431
2008-12-31,-0.8092
2009-03-31,1.5118
2009-06-30,1.8013
2009-09-30,3.253
2009-12-31,2.4812
2010-03-31,0.1609
2010-06-30,0.2211
2010-09-30,0.173
2010-12-31,-0.1753
2011-03-31,0.443
2011-06-30,1.1547
2011-09-30,1.7367
2011-12-31,1.2783
2012-03-31,1.1639
2012-06-30,0.246
2012-09-30,0.8192
2012-12-31,2.3144
2013-03-31,2.4504
2013-06-30,3.4699
2013-09-30,3.7867
2013-12-31,1.0242
2014-03-31,12.0092
2014-06-30,2.8072
2014-09-30,0.1226
2014-12-31,-0.7938
2015-03-31,-3.7119
2015-06-30,-6.2236
2015-09-30,-15.327
2015-12-31,5.0361
2016-03-31,1.8574
2016-06-30,4.6545
