Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.3039
2006-06-30,1.5499
2006-09-30,2.5031
2006-12-31,2.6507
2007-03-31,-3.3028
2007-06-30,39.7185
2007-09-30,7.2965
2007-12-31,21.7243
2008-03-31,-3.0182
2008-06-30,-0.1132
2008-09-30,-2.6267
2008-12-31,-0.9307
2009-03-31,-0.5634
2009-06-30,-0.5543
2009-09-30,-0.4287
2009-12-31,-0.2247
2010-03-31,0.1002
2010-06-30,-0.4988
2010-09-30,-0.4115
2010-12-31,-0.0478
2011-03-31,-0.786
2011-06-30,-0.6172
2011-09-30,-3.1193
2011-12-31,-0.3595
2012-03-31,0.0271
2012-06-30,-0.0723
2012-09-30,-0.0437
2012-12-31,0.156
2013-03-31,-1.6613
2013-06-30,1.7752
2013-09-30,0.3713
2013-12-31,0.5295
2014-03-31,0.1748
2014-06-30,-0.0105
2014-09-30,0.7005
2014-12-31,0.6937
2015-03-31,0.6914
2015-06-30,1.0037
2015-09-30,-0.2896
2015-12-31,2.3813
2016-03-31,-0.2766
2016-06-30,0.8598
2016-09-30,4.6994
2016-12-31,0.9068
2017-03-31,1.521
