Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,1.3032
2006-06-30,0.4024
2006-09-30,0.5203
2006-12-31,0.9928
2007-03-31,-0.1187
2007-06-30,3.077
2007-09-30,-0.7769
2007-12-31,0.3168
2008-03-31,58.455
2008-06-30,-0.3897
2008-09-30,0.1592
2008-12-31,0.0385
2009-03-31,0.2739
2009-06-30,0.2392
2009-09-30,1.4509
2009-12-31,0.6436
2010-03-31,0.3721
2010-06-30,-0.2029
2010-09-30,1.6579
2010-12-31,1.0716
2011-03-31,2.4024
2011-06-30,-4.0969
2011-09-30,75.3888
2011-12-31,-1.8395
2012-03-31,0.933
2012-06-30,-1.5808
2012-09-30,-1.7784
2012-12-31,-59.6904
2013-03-31,11.105
2013-06-30,3.1254
2013-09-30,2.395
2013-12-31,-0.0156
2014-03-31,-0.2015
2014-06-30,0.5908
2014-09-30,0.7138
2014-12-31,0.7776
2015-03-31,4.2683
2015-06-30,-2.5827
2015-09-30,-3.1558
2015-12-31,-0.0142
2016-03-31,-0.2992
2016-06-30,0.1122
2016-09-30,1.0568
2016-12-31,0.7079
2017-03-31,0.1243
