Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,1.2596
2006-06-30,1.378
2006-09-30,1.0433
2006-12-31,0.4784
2007-03-31,0.5421
2007-06-30,1.0354
2007-09-30,0.9967
2007-12-31,1.5292
2008-03-31,1.2681
2008-06-30,1.0498
2008-09-30,1.1442
2008-12-31,0.2659
2009-03-31,2.2186
2009-06-30,14.4648
2009-09-30,3.3145
2009-12-31,0.8513
2010-03-31,0.4779
2010-06-30,0.8334
2010-09-30,1.0146
2010-12-31,1.3053
2011-03-31,1.0448
2011-06-30,1.1666
2011-09-30,1.2486
2011-12-31,1.2578
2012-03-31,1.3821
2012-06-30,1.3397
2012-09-30,1.2269
2012-12-31,1.6298
2013-03-31,1.2521
2013-06-30,0.8947
2013-09-30,0.8387
2013-12-31,0.8394
2014-03-31,1.1729
2014-06-30,1.0515
2014-09-30,0.9742
2014-12-31,1.1875
2015-03-31,0.8936
2015-06-30,0.548
2015-09-30,1.429
2015-12-31,2.2245
2016-03-31,3.7597
2016-06-30,1.0443
2016-09-30,1.0092
2016-12-31,1.0598
2017-03-31,0.5005
