Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-31,-2.6517
2006-04-30,2.2192
2006-07-31,-3.5875
2006-10-31,64.7659
2007-01-31,5.515
2007-04-30,2.3764
2007-07-31,4.1432
2007-10-31,1.9549
2008-01-31,0.9411
2008-04-30,1.672
2008-07-31,3.0352
2008-10-31,1.3171
2009-01-31,1.1457
2009-04-30,0.7285
2009-07-31,0.5182
2009-10-31,1.0108
2010-01-31,0.3835
2010-04-30,167.4554
2010-07-31,6.6328
2010-10-31,605.0387
2011-01-31,1.2271
2011-04-30,2.884
2011-07-31,4.326
2011-10-31,2.1259
2012-01-31,2.9371
2012-04-30,0.801
2012-07-31,-1.0535
2012-10-31,-1.942
2013-01-31,-1.8155
2013-04-30,1.4427
2013-07-31,-2.8557
2013-10-31,-1.1708
2014-01-31,0.2522
2014-04-30,0.195
2014-07-31,-1.1859
2014-10-31,-0.8097
2015-01-31,-5.2766
2015-04-30,1.4491
2015-07-31,0.1288
2015-10-31,-0.0322
2016-01-31,-0.0063
2016-04-30,-0.9114
2016-07-31,1.6962
2016-10-31,0.2775
2017-01-31,-1.181
