Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,-0.6108
2006-06-30,-0.2111
2006-09-30,-0.2063
2006-12-31,2.4478
2007-03-31,8.5655
2007-06-30,-1.1012
2007-09-30,-1.6155
2007-12-31,0.8488
2008-03-31,-7.2369
2008-06-30,5.3922
2008-09-30,6.5208
2008-12-31,-0.2116
2009-03-31,0.2936
2009-06-30,0.5034
2009-09-30,0.6583
2009-12-31,0.1704
2010-03-31,-0.7674
2010-06-30,-0.7558
2010-09-30,-0.6814
2010-12-31,-0.4265
2011-03-31,0.174
2011-06-30,0.8937
2011-09-30,0.6139
2011-12-31,0.5613
2012-03-31,0.8516
2012-06-30,1.5091
2012-09-30,-2.5599
2012-12-31,-0.5742
2013-03-31,0.0041
2013-06-30,1.6489
2013-09-30,-0.1956
2013-12-31,0.2648
2014-03-31,1.4717
2014-06-30,2.6334
2014-09-30,0.728
2014-12-31,1.2181
2015-03-31,-0.932
2015-06-30,-0.7475
2015-09-30,5.8354
2015-12-31,0.9354
2016-03-31,0.3835
2016-06-30,0.543
2016-09-30,0.6264
2016-12-31,1.3199
2017-03-31,4.7521
